record_id,captured_at,query_location,query_radius_m,query_level,area_description,evaluation_status,evaluation_description,evaluation_expedite,evaluation_congested,evaluation_blocked,evaluation_unknown,road_name,status,status_label,direction,angle,speed_kmh,lcodes,polyline
TR0093,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,西翠路,1,expedite,从西四环中路辅路到阜成路,75,35,"9050,6975,8783,6974,8787,9210,6973,6972","116.274292,39.8930626;116.274712,39.8930664;116.275841,39.8931122;116.276497,39.8931465;116.277069,39.8931694;116.277252,39.8931732;116.277351,39.8931618;116.277878,39.8930893;116.278061,39.8930664;116.278526,39.8930702;116.278717,39.8930626;116.280174,39.8930817;116.282784,39.8930969;116.283005,39.8931084;116.283127,39.8931274;116.28318,39.8931618;116.283218,39.8931961;116.283234,39.8932343;116.283264,39.8932915;116.283279,39.8934746;116.283363,39.8953285;116.283417,39.8965263;116.283379,39.8971786;116.283401,39.8972397;116.283394,39.9002304;116.283394,39.9038429;116.283417,39.9066086;116.283417,39.9070549;116.283432,39.9074211;116.283432,39.9075165;116.283424,39.9083214;116.283432,39.9085655;116.283432,39.9101028;116.283417,39.9105034;116.283417,39.9113197;116.283417,39.9121323;116.283417,39.9128304;116.283417,39.9129028;116.283401,39.914257;116.283401,39.9158936;116.283417,39.9177208;116.283417,39.9178925;116.283417,39.9196434;116.283401,39.9201202;116.283386,39.9201698;116.283371,39.920517;116.283379,39.9207954;116.283386,39.9209366;116.283417,39.9211273;116.283485,39.92136;116.283607,39.9215813;116.283699,39.9217377;116.283806,39.9218826;116.283997,39.9221153;116.284492,39.9226875;116.284584,39.9228172;116.284744,39.9231148;116.284843,39.9235649;116.284889,39.924305"
TR0094,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,西翠路,1,expedite,从阜成路到西四环中路辅路,255,35,"-6972,-6973,-9210,-8787,-6974,-8783,-6975,-9050","116.284843,39.924305;116.284836,39.9241524;116.284798,39.9235649;116.284714,39.9231262;116.284554,39.9228249;116.284462,39.9227066;116.283966,39.9221344;116.283768,39.9218979;116.283669,39.9217529;116.283577,39.9215965;116.283447,39.9213791;116.283379,39.9211349;116.28334,39.9209366;116.28334,39.9207954;116.283333,39.9205093;116.283348,39.9201698;116.283333,39.9201241;116.283325,39.9196472;116.283325,39.9194221;116.283325,39.9184303;116.283325,39.9178925;116.283325,39.9176254;116.28331,39.9155617;116.283318,39.9151497;116.283318,39.9134483;116.283325,39.9129639;116.283325,39.9128456;116.28331,39.9117203;116.283318,39.9105072;116.283318,39.9101067;116.283325,39.9088402;116.283318,39.9076843;116.28331,39.9074249;116.283295,39.9070473;116.28331,39.9055824;116.283325,39.9038429;116.283325,39.9002304;116.283318,39.8980713;116.283325,39.8974495;116.283325,39.8972435;116.283363,39.8971825;116.28334,39.8971825;116.283379,39.8965263;116.283325,39.8953285;116.283234,39.8934746;116.283218,39.8932991;116.283203,39.8932457;116.28318,39.8932152;116.283157,39.893177;116.283112,39.8931541;116.283005,39.8931351;116.282776,39.8931274;116.280174,39.8931084;116.278717,39.8930931;116.278526,39.8930969;116.278061,39.8930969;116.277885,39.893116;116.277367,39.8931923;116.27726,39.8931999;116.277069,39.8931999;116.276489,39.8931732;116.275841,39.8931389;116.274704,39.8930931;116.274292,39.8930931"
TR0095,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,五棵松北路,1,expedite,从西四环中路辅路到西翠路,359,30,116,"116.274643,39.9142685;116.277206,39.9142418;116.278282,39.9142342;116.280037,39.9142227;116.283012,39.9142685;116.283401,39.914257"
TR0096,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,五棵松北路,1,expedite,从西翠路到西四环中路辅路,179,30,"-116,-115","116.283401,39.9143829;116.283211,39.9143829;116.283012,39.9143791;116.282051,39.9143791;116.280312,39.9143639;116.278496,39.9143715;116.277687,39.9143639;116.276741,39.9143715;116.274658,39.9143944"
TR0097,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,万寿庄路,1,expedite,从玉渊潭南路到朱各庄路,90,30,8348,"116.288086,39.9128456;116.288078,39.9132614;116.288078,39.9140892;116.288086,39.9146881;116.288078,39.9156837;116.288071,39.9174881;116.288063,39.9195061"
TR0098,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,万寿庄路,1,expedite,从朱各庄路到玉渊潭南路,270,25,-8347,"116.288025,39.9195061;116.288033,39.9174881;116.288033,39.9156837;116.288055,39.9146881;116.288033,39.9140892;116.288033,39.9132614;116.288048,39.9128456"
TR0099,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,北太平路,1,expedite,从玉泉路到沙窝桥,358,30,"8668,8669","116.253014,39.9038544;116.253159,39.9038506;116.253227,39.9038315;116.253296,39.9038162;116.253433,39.9038086;116.254112,39.903801;116.256027,39.9038086;116.256699,39.9038048;116.264603,39.9038086;116.264603,39.9038239;116.264839,39.9037971;116.267006,39.903801;116.268959,39.9038086;116.269127,39.9038086;116.269188,39.903801;116.269295,39.9037704;116.269333,39.9037552;116.26944,39.9037056;116.269508,39.9036522;116.269585,39.9035835;116.269669,39.9034843;116.269829,39.903286;116.269966,39.9031448;116.270065,39.9030609;116.27021,39.9029694;116.270332,39.902916;116.270493,39.9028893;116.270676,39.9028816;116.271553,39.9028816;116.271965,39.9028931;116.272034,39.9029121;116.27211,39.9029427;116.272247,39.9030151;116.272636,39.9032173;116.272774,39.9032745;116.272888,39.9033203;116.272995,39.9033508;116.273346,39.9034271;116.273514,39.90345;116.273705,39.9034576"
TR0100,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,北太平路,1,expedite,从沙窝桥到玉泉路,178,35,"-8668,-8667","116.273705,39.9035301;116.273499,39.9035187;116.273384,39.9035072;116.273102,39.9034576;116.27298,39.9034309;116.272881,39.9034004;116.272789,39.9033661;116.272636,39.9033012;116.272522,39.9032402;116.272095,39.9030151;116.272018,39.9029884;116.27195,39.9029694;116.271873,39.9029617;116.271553,39.9029427;116.271126,39.9029388;116.270599,39.9029427;116.270462,39.9029503;116.270363,39.9029694;116.270256,39.9030151;116.270119,39.9031029;116.27002,39.9031792;116.269882,39.9033165;116.269722,39.903511;116.269638,39.9036179;116.269562,39.9036903;116.269508,39.9037247;116.26947,39.9037552;116.269402,39.9037895;116.269371,39.9038048;116.269333,39.9038162;116.269226,39.9038506;116.269135,39.9038658;116.268867,39.9038773;116.267006,39.9038544;116.264839,39.9038429;116.264603,39.9038239;116.264603,39.9038353;116.256699,39.9038315;116.256027,39.9038391;116.254112,39.9038315;116.253433,39.9038353;116.253296,39.9038429;116.253159,39.9038773;116.253014,39.9038887"
TR0101,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,永定路,1,expedite,从青塔桥到太平路,90,36,"8671,8672","116.264664,39.8967819;116.264679,39.8971596;116.264641,39.8980141;116.264633,39.8999367;116.264587,39.900219"
TR0102,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,永定路,1,expedite,从北太平路到阜石路高架桥,90,30,"8674,8675,8676","116.264633,39.9038239;116.264603,39.9049187;116.264626,39.9058952;116.264626,39.9063911;116.264679,39.9074936;116.264702,39.9087677;116.264687,39.9101067;116.264694,39.9176292;116.264694,39.9205437;116.264702,39.9215736;116.264694,39.9220924;116.264694,39.9223099;116.264694,39.9225388;116.264709,39.9227295;116.264709,39.9240456;116.264633,39.9244499"
TR0103,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,永定路,1,expedite,从田村路到青塔桥,269,30,"-8689,-8676,-8675,-8674,-8673,-8672,-8671","116.264748,39.9291077;116.264732,39.9290581;116.264679,39.9289322;116.264664,39.9288712;116.264656,39.9287567;116.264641,39.9273834;116.264656,39.9266167;116.264633,39.9258881;116.264633,39.9248886;116.26461,39.9244499;116.264549,39.9240952;116.264534,39.9240417;116.264534,39.9232178;116.264549,39.923008;116.264587,39.9228745;116.264603,39.9227295;116.264656,39.9225388;116.264656,39.9220924;116.264664,39.9215736;116.264656,39.9205437;116.264648,39.9176292;116.264641,39.9101067;116.264664,39.9087677;116.264641,39.9074936;116.264641,39.907383;116.264587,39.906395;116.264587,39.9058952;116.264572,39.9049187;116.264587,39.9038239;116.264603,39.9032173;116.264603,39.9016571;116.264603,39.9006042;116.264595,39.9003944;116.264572,39.900219;116.264587,39.900219;116.264534,39.8999367;116.264534,39.8995972;116.264549,39.898159;116.264549,39.897995;116.264572,39.8971596;116.264572,39.8967819"
TR0104,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,梅市口路,0,unknown,从岳各庄北桥到梅市口路西口,187,,"-7414,-7415,-2228,-9006","116.276604,39.8803101;116.275841,39.8803787;116.275024,39.8804359;116.274826,39.8804626;116.27433,39.8805428;116.273849,39.8806076;116.273369,39.8806839;116.272568,39.8807983;116.272087,39.8808632;116.271202,39.8810081;116.270966,39.8810539;116.270699,39.8810921;116.270439,39.881115;116.270012,39.8811378;116.269798,39.8811417;116.26944,39.881134;116.268974,39.881115;116.267532,39.881031;116.267281,39.8810234;116.264961,39.8808975;116.264626,39.8808861;116.26445,39.880825;116.264442,39.8808441;116.264282,39.8808136;116.264198,39.880806;116.263344,39.8807411;116.262985,39.8807182;116.262398,39.8807106;116.261261,39.880619;116.261086,39.8806152;116.26062,39.880619;116.259697,39.8806725;116.259521,39.8806648;116.259201,39.8806496;116.259026,39.8806267;116.258919,39.8806076;116.258827,39.8805923;116.258522,39.8805122;116.258347,39.8804932;116.25602,39.8803596;116.253662,39.8802528;116.253174,39.8802414;116.253029,39.880249;116.2528,39.8802834;116.252655,39.8802834;116.252304,39.8802757;116.25135,39.8802223;116.249336,39.8801193;116.248825,39.8801041;116.247826,39.8799591;116.247345,39.8798523;116.246666,39.8796463;116.24575,39.8792915;116.245537,39.8791962;116.243362,39.8783722;116.241768,39.8777771;116.240959,39.8774414;116.239563,39.876812;116.238388,39.8762932"
TR0105,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,西局后街,0,unknown,从西局后街东口到西三环南路辅路,297,,"9263,8935,8936","116.310349,39.8763199;116.308594,39.8763771;116.308441,39.8763695;116.307838,39.8761902;116.307518,39.8760834;116.307335,39.8760529;116.30661,39.8759537;116.306252,39.8759155;116.306213,39.8758965;116.306183,39.8758698;116.306168,39.8758392;116.30616,39.8757973;116.306183,39.8754005;116.306221,39.8750343;116.306236,39.8750229;116.307861,39.874897;116.307892,39.8748894;116.30793,39.8748741;116.308029,39.8748055;116.308037,39.8748016;116.308098,39.874794;116.308144,39.8747902;116.308418,39.8748055;116.30941,39.874836;116.310326,39.8748398;116.310432,39.8748474;116.310837,39.8748665;116.31134,39.8748817"
TR0106,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,西局后街,0,unknown,从西三环南路辅路到西局后街东口,118,,"-8935,-9263,-9262","116.31134,39.8749084;116.310837,39.874897;116.310432,39.8748741;116.310326,39.8748665;116.30941,39.8748627;116.308418,39.8748322;116.308144,39.8748169;116.308105,39.8748207;116.308044,39.8748322;116.308052,39.8748283;116.307953,39.874897;116.307915,39.8749161;116.307861,39.8749237;116.306236,39.8750496;116.306259,39.8750343;116.306221,39.8754005;116.306198,39.8757973;116.306221,39.8758583;116.306236,39.8758774;116.306259,39.875885;116.30661,39.8759308;116.307343,39.8760262;116.307526,39.8760529;116.307861,39.8761635;116.308441,39.876339;116.308594,39.8763504;116.310349,39.8762894"
TR0107,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,莲怡园东路,0,unknown,从吴家场路到莲怡园北路,270,,-8849,"116.302711,39.8919907;116.302711,39.8910675;116.302727,39.8897247;116.302719,39.8882103;116.302727,39.8866501"
