edge_id,from,to,distance,danger_type,congestion,passable,road_name,instruction,polyline,strategy,variant,path_index,step_index
OSM08386,O2969904060,O2969904061,0.0098,normal,0.05,true,service,OSM service way 293397480,"121.4707924,31.2085320;121.4707433,31.2084550",osm,osm_service,293397480,8385
OSM08387,O2969904061,O2969904062,0.0136,normal,0.05,true,service,OSM service way 293397480,"121.4707433,31.2084550;121.4706174,31.2083976",osm,osm_service,293397480,8386
OSM08388,O2969904065,O858404385,0.0157,normal,0.05,true,service,OSM service way 293397481,"121.4707688,31.2086952;121.4709111,31.2087671",osm,osm_service,293397481,8387
OSM08389,O2969904106,O2969904107,0.0815,normal,0.05,true,service,OSM service way 293397496,"121.4694551,31.2085176;121.4697190,31.2078205",osm,osm_service,293397496,8388
OSM08390,O2969904129,O2969904130,0.0124,normal,0.05,true,service,OSM service way 293397501,"121.4696601,31.2075102;121.4697904,31.2075208",osm,osm_service,293397501,8389
OSM08391,O2969904130,O2969904131,0.0081,normal,0.05,true,service,OSM service way 293397501,"121.4697904,31.2075208;121.4698723,31.2075399",osm,osm_service,293397501,8390
OSM08392,O2969904131,O2969904134,0.0078,normal,0.05,true,service,OSM service way 293397501,"121.4698723,31.2075399;121.4699397,31.2075801",osm,osm_service,293397501,8391
OSM08393,O2969904134,O2969904132,0.0072,normal,0.05,true,service,OSM service way 293397501,"121.4699397,31.2075801;121.4699792,31.2076355",osm,osm_service,293397501,8392
OSM08394,O2969904132,O2969904135,0.0078,normal,0.05,true,service,OSM service way 293397501,"121.4699792,31.2076355;121.4699821,31.2077053",osm,osm_service,293397501,8393
OSM08395,O2969904135,O2969904133,0.0195,normal,0.05,true,service,OSM service way 293397501,"121.4699821,31.2077053;121.4699626,31.2078797",osm,osm_service,293397501,8394
OSM08396,O2974114618,O13459895764,0.0133,normal,0.05,true,service,OSM service way 293398921,"121.4670212,31.2072280;121.4668813,31.2072253",osm,osm_service,293398921,8395
OSM08397,O13459895764,O2969920787,0.0436,normal,0.05,true,service,OSM service way 293398921,"121.4668813,31.2072253;121.4664402,31.2071187",osm,osm_service,293398921,8396
OSM08398,O2969920787,O2969920791,0.0053,normal,0.05,true,service,OSM service way 293398921,"121.4664402,31.2071187;121.4663980,31.2070873",osm,osm_service,293398921,8397
OSM08399,O2969920791,O2969920788,0.03,normal,0.05,true,service,OSM service way 293398921,"121.4663980,31.2070873;121.4661600,31.2069098",osm,osm_service,293398921,8398
OSM08400,O2969920788,O2969920789,0.0193,normal,0.05,true,service,OSM service way 293398921,"121.4661600,31.2069098;121.4659689,31.2068522",osm,osm_service,293398921,8399
OSM08401,O2969920789,O2969920797,0.0272,normal,0.05,true,service,OSM service way 293398921,"121.4659689,31.2068522;121.4660273,31.2066124",osm,osm_service,293398921,8400
OSM08402,O2969920797,O2969920795,0.0072,normal,0.05,true,service,OSM service way 293398921,"121.4660273,31.2066124;121.4660428,31.2065489",osm,osm_service,293398921,8401
OSM08403,O2969920795,O2969920790,0.0285,normal,0.05,true,service,OSM service way 293398921,"121.4660428,31.2065489;121.4661039,31.2062981",osm,osm_service,293398921,8402
OSM08404,O2969920791,O2969920798,0.0439,normal,0.05,true,service,OSM service way 293398922,"121.4663980,31.2070873;121.4664855,31.2066996",osm,osm_service,293398922,8403
OSM08405,O2969920798,O2969920792,0.0234,normal,0.05,true,service,OSM service way 293398922,"121.4664855,31.2066996;121.4665322,31.2064932",osm,osm_service,293398922,8404
OSM08406,O2969920792,O2969920793,0.02,normal,0.05,true,service,OSM service way 293398922,"121.4665322,31.2064932;121.4664157,31.2063430",osm,osm_service,293398922,8405
OSM08407,O2969920794,O2969920795,0.0409,normal,0.05,true,service,OSM service way 293398923,"121.4656267,31.2064571;121.4660428,31.2065489",osm,osm_service,293398923,8406
OSM08408,O2969920796,O2969920790,0.0405,normal,0.05,true,service,OSM service way 293398924,"121.4656928,31.2062017;121.4661039,31.2062981",osm,osm_service,293398924,8407
OSM08409,O2969920797,O2969920798,0.0446,normal,0.05,true,service,OSM service way 293398925,"121.4660273,31.2066124;121.4664855,31.2066996",osm,osm_service,293398925,8408
OSM08410,O2969921092,O3065373718,0.0061,normal,0.05,true,service,OSM service way 293398950,"121.4668230,31.2079307;121.4668855,31.2079435",osm,osm_service,293398950,8409
OSM08411,O2969921094,O6358599861,0.0058,normal,0.05,true,service,OSM service way 293398951,"121.4676295,31.2080947;121.4676457,31.2080444",osm,osm_service,293398951,8410
OSM08412,O6358599861,O7113941794,0.0144,normal,0.05,true,service,OSM service way 293398951,"121.4676457,31.2080444;121.4676856,31.2079199",osm,osm_service,293398951,8411
OSM08413,O7113941794,O2969921095,0.0047,normal,0.05,true,service,OSM service way 293398951,"121.4676856,31.2079199;121.4676987,31.2078795",osm,osm_service,293398951,8412
OSM08414,O2969904054,O2970054888,0.0118,normal,0.05,true,service,OSM service way 293412332,"121.4700317,31.2085723;121.4699611,31.2086598",osm,osm_service,293412332,8413
OSM08415,O2970054888,O2970054890,0.0152,normal,0.05,true,service,OSM service way 293412332,"121.4699611,31.2086598;121.4699025,31.2087866",osm,osm_service,293412332,8414
OSM08416,O2970054890,O2970054896,0.0177,normal,0.05,true,service,OSM service way 293412332,"121.4699025,31.2087866;121.4699650,31.2089365",osm,osm_service,293412332,8415
OSM08417,O2970054896,O2970054909,0.0222,normal,0.05,true,service,OSM service way 293412332,"121.4699650,31.2089365;121.4701475,31.2090608",osm,osm_service,293412332,8416
OSM08418,O2970054909,O2970054920,0.0198,normal,0.05,true,service,OSM service way 293412332,"121.4701475,31.2090608;121.4703350,31.2091392",osm,osm_service,293412332,8417
OSM08419,O623416391,O2991483740,0.0936,normal,0.05,true,residential,OSM residential way 295430708,"121.4816501,31.2043707;121.4824414,31.2048713",osm,osm_residential,295430708,8418
OSM08420,O2991483740,O2991483741,0.0084,normal,0.05,true,residential,OSM residential way 295430708,"121.4824414,31.2048713;121.4824942,31.2049316",osm,osm_residential,295430708,8419
OSM08421,O2991483741,O2991483742,0.0043,normal,0.05,true,residential,OSM residential way 295430708,"121.4824942,31.2049316;121.4825009,31.2049694",osm,osm_residential,295430708,8420
OSM08422,O2991483742,O2991483743,0.0067,normal,0.05,true,residential,OSM residential way 295430708,"121.4825009,31.2049694;121.4824964,31.2050299",osm,osm_residential,295430708,8421
OSM08423,O2991483743,O2991483744,0.0071,normal,0.05,true,residential,OSM residential way 295430708,"121.4824964,31.2050299;121.4824723,31.2050905",osm,osm_residential,295430708,8422
OSM08424,O2991483744,O2991483746,0.0656,normal,0.05,true,residential,OSM residential way 295430708,"121.4824723,31.2050905;121.4821611,31.2056165",osm,osm_residential,295430708,8423
OSM08425,O2991483746,O2991483745,0.0494,normal,0.05,true,residential,OSM residential way 295430708,"121.4821611,31.2056165;121.4819269,31.2060127",osm,osm_residential,295430708,8424
OSM08426,O2991483746,O2991483747,0.0232,normal,0.05,true,service,OSM service way 295430709,"121.4821611,31.2056165;121.4819791,31.2054775",osm,osm_service,295430709,8425
OSM08427,O2991483747,O2991483748,0.0145,normal,0.05,true,service,OSM service way 295430709,"121.4819791,31.2054775;121.4818779,31.2053794",osm,osm_service,295430709,8426
OSM08428,O2991483748,O2991483749,0.0111,normal,0.05,true,service,OSM service way 295430709,"121.4818779,31.2053794;121.4818250,31.2052907",osm,osm_service,295430709,8427
OSM08429,O2991483749,O2991483750,0.0074,normal,0.05,true,service,OSM service way 295430709,"121.4818250,31.2052907;121.4818184,31.2052246",osm,osm_service,295430709,8428
OSM08430,O2991483750,O2991483751,0.0073,normal,0.05,true,service,OSM service way 295430709,"121.4818184,31.2052246;121.4818360,31.2051603",osm,osm_service,295430709,8429
OSM08431,O2991483751,O2991483752,0.0076,normal,0.05,true,service,OSM service way 295430709,"121.4818360,31.2051603;121.4818624,31.2050959",osm,osm_service,295430709,8430
OSM08432,O2991483752,O2991483753,0.0113,normal,0.05,true,service,OSM service way 295430709,"121.4818624,31.2050959;121.4819153,31.2050050",osm,osm_service,295430709,8431
OSM08433,O2997636587,O2997636589,0.0758,normal,0.05,true,service,OSM service way 296006185,"121.4440993,31.2163009;121.4433095,31.2162057",osm,osm_service,296006185,8432
OSM08434,O2997636589,O2997636588,0.0571,normal,0.05,true,service,OSM service way 296006185,"121.4433095,31.2162057;121.4427139,31.2161407",osm,osm_service,296006185,8433
OSM08435,O2997636590,O2997636591,0.0159,normal,0.05,true,service,OSM service way 296006187,"121.4435054,31.2152667;121.4434760,31.2154075",osm,osm_service,296006187,8434
OSM08436,O2997636591,O2997636592,0.0611,normal,0.05,true,service,OSM service way 296006187,"121.4434760,31.2154075;121.4428490,31.2152894",osm,osm_service,296006187,8435
OSM08437,O2997636592,O2997636593,0.0445,normal,0.05,true,service,OSM service way 296006187,"121.4428490,31.2152894;121.4427792,31.2156851",osm,osm_service,296006187,8436
OSM08438,O2997636593,O2997636588,0.051,normal,0.05,true,service,OSM service way 296006187,"121.4427792,31.2156851;121.4427139,31.2161407",osm,osm_service,296006187,8437
OSM08439,O243843278,O8280457150,0.022,normal,0.05,true,service,OSM service way 297855958,"121.4330262,31.2090350;121.4327949,31.2090256",osm,osm_service,297855958,8438
OSM08440,O8280457150,O3017585191,0.0163,normal,0.05,true,service,OSM service way 297855958,"121.4327949,31.2090256;121.4326238,31.2090210",osm,osm_service,297855958,8439
OSM08441,O3017585191,O3017585192,0.0408,normal,0.05,true,service,OSM service way 297855958,"121.4326238,31.2090210;121.4325487,31.2093823",osm,osm_service,297855958,8440
OSM08442,O3017585192,O3017585193,0.045,normal,0.05,true,service,OSM service way 297855958,"121.4325487,31.2093823;121.4320773,31.2093482",osm,osm_service,297855958,8441
OSM08443,O3017585193,O3017585194,0.0072,normal,0.05,true,service,OSM service way 297855958,"121.4320773,31.2093482;121.4320629,31.2094119",osm,osm_service,297855958,8442
OSM08444,O3017585194,O3017585198,0.0023,normal,0.05,true,service,OSM service way 297855958,"121.4320629,31.2094119;121.4320389,31.2094098",osm,osm_service,297855958,8443
OSM08445,O3017585198,O3017585195,0.027,normal,0.05,true,service,OSM service way 297855958,"121.4320389,31.2094098;121.4317560,31.2093896",osm,osm_service,297855958,8444
OSM08446,O3017585195,O3017585196,0.035,normal,0.05,true,service,OSM service way 297855958,"121.4317560,31.2093896;121.4317105,31.2097019",osm,osm_service,297855958,8445
OSM08447,O3017585196,O3017585197,0.0248,normal,0.05,true,service,OSM service way 297855958,"121.4317105,31.2097019;121.4319695,31.2097243",osm,osm_service,297855958,8446
OSM08448,O3017585197,O4725272572,0.0134,normal,0.05,true,service,OSM service way 297855958,"121.4319695,31.2097243;121.4319969,31.2096058",osm,osm_service,297855958,8447
OSM08449,O1545579053,O1545579058,0.031,normal,0.08,true,岚皋路,OSM secondary way 297858239,"121.4223290,31.2529059;121.4222554,31.2531775",osm,osm_secondary,297858239,8448
OSM08450,O1545579058,O848532999,0.0255,normal,0.08,true,岚皋路,OSM secondary way 297858239,"121.4222554,31.2531775;121.4222216,31.2534047",osm,osm_secondary,297858239,8449
OSM08451,O848532999,O1545579152,0.1129,normal,0.08,true,岚皋路,OSM secondary way 297858239,"121.4222216,31.2534047;121.4220785,31.2544124",osm,osm_secondary,297858239,8450
OSM08452,O1545579152,O1545579159,0.0313,normal,0.08,true,岚皋路,OSM secondary way 297858239,"121.4220785,31.2544124;121.4220428,31.2546919",osm,osm_secondary,297858239,8451
OSM08453,O1545579159,O1545579169,0.0415,normal,0.08,true,岚皋路,OSM secondary way 297858239,"121.4220428,31.2546919;121.4219986,31.2550632",osm,osm_secondary,297858239,8452
OSM08454,O1545579169,O1545579170,0.0134,normal,0.08,true,岚皋路,OSM secondary way 297858239,"121.4219986,31.2550632;121.4219965,31.2551840",osm,osm_secondary,297858239,8453
OSM08455,O1545579170,O1545579182,0.0302,normal,0.08,true,岚皋路,OSM secondary way 297858239,"121.4219965,31.2551840;121.4219712,31.2554543",osm,osm_secondary,297858239,8454
OSM08456,O1545579182,O9609919994,0.0138,normal,0.08,true,岚皋路,OSM secondary way 297858239,"121.4219712,31.2554543;121.4219584,31.2555783",osm,osm_secondary,297858239,8455
OSM08457,O9609919994,O1545579190,0.018,normal,0.08,true,岚皋路,OSM secondary way 297858239,"121.4219584,31.2555783;121.4219418,31.2557392",osm,osm_secondary,297858239,8456
OSM08458,O1545579190,O1091732740,0.014,normal,0.08,true,岚皋路,OSM secondary way 297858239,"121.4219418,31.2557392;121.4219334,31.2558653",osm,osm_secondary,297858239,8457
OSM08459,O1091732740,O829675314,0.0086,normal,0.08,true,岚皋路,OSM secondary way 297858239,"121.4219334,31.2558653;121.4219292,31.2559429",osm,osm_secondary,297858239,8458
OSM08460,O829675299,O1093109217,0.2008,normal,0.08,true,石泉路,OSM tertiary way 297858240,"121.4241210,31.2499738;121.4222830,31.2490830",osm,osm_tertiary,297858240,8459
OSM08461,O1093109217,O11853938887,0.0197,normal,0.08,true,石泉路,OSM tertiary way 297858240,"121.4222830,31.2490830;121.4221094,31.2489863",osm,osm_tertiary,297858240,8460
OSM08462,O11853938887,O1093109071,0.0177,normal,0.08,true,石泉路,OSM tertiary way 297858240,"121.4221094,31.2489863;121.4219697,31.2488816",osm,osm_tertiary,297858240,8461
OSM08463,O1093109071,O11853938886,0.0174,normal,0.08,true,石泉路,OSM tertiary way 297858240,"121.4219697,31.2488816;121.4218508,31.2487628",osm,osm_tertiary,297858240,8462
OSM08464,O11853938886,O829675315,0.0304,normal,0.08,true,石泉路,OSM tertiary way 297858240,"121.4218508,31.2487628;121.4216644,31.2485405",osm,osm_tertiary,297858240,8463
OSM08465,O829675315,O11853906653,0.0221,normal,0.08,true,石泉路,OSM tertiary way 297858240,"121.4216644,31.2485405;121.4215242,31.2483815",osm,osm_tertiary,297858240,8464
OSM08466,O11853906653,O11853906654,0.0038,normal,0.08,true,石泉路,OSM tertiary way 297858240,"121.4215242,31.2483815;121.4215000,31.2483540",osm,osm_tertiary,297858240,8465
OSM08467,O11853906654,O1093109331,0.0035,normal,0.08,true,石泉路,OSM tertiary way 297858240,"121.4215000,31.2483540;121.4214780,31.2483292",osm,osm_tertiary,297858240,8466
OSM08468,O1093109331,O1093109023,0.0179,normal,0.08,true,石泉路,OSM tertiary way 297858240,"121.4214780,31.2483292;121.4213569,31.2482055",osm,osm_tertiary,297858240,8467
OSM08469,O1093109023,O829675324,0.0149,normal,0.08,true,石泉路,OSM tertiary way 297858240,"121.4213569,31.2482055;121.4212462,31.2481104",osm,osm_tertiary,297858240,8468
OSM08470,O829675324,O11853906655,0.0107,normal,0.08,true,石泉路,OSM tertiary way 297858240,"121.4212462,31.2481104;121.4211587,31.2480501",osm,osm_tertiary,297858240,8469
OSM08471,O11853906655,O1448218886,0.0052,normal,0.08,true,石泉路,OSM tertiary way 297858240,"121.4211587,31.2480501;121.4211160,31.2480208",osm,osm_tertiary,297858240,8470
OSM08472,O1448218886,O829675303,0.1093,normal,0.08,true,石泉路,OSM tertiary way 297858240,"121.4211160,31.2480208;121.4201751,31.2474560",osm,osm_tertiary,297858240,8471
OSM08473,O829675303,O1093109291,0.0183,normal,0.08,true,石泉路,OSM tertiary way 297858240,"121.4201751,31.2474560;121.4200110,31.2473704",osm,osm_tertiary,297858240,8472
OSM08474,O1093109291,O1093109118,0.0186,normal,0.08,true,石泉路,OSM tertiary way 297858240,"121.4200110,31.2473704;121.4198250,31.2473199",osm,osm_tertiary,297858240,8473
OSM08475,O1093109118,O1093109156,0.0186,normal,0.08,true,石泉路,OSM tertiary way 297858240,"121.4198250,31.2473199;121.4196306,31.2473012",osm,osm_tertiary,297858240,8474
OSM08476,O1093109156,O829675307,0.0174,normal,0.08,true,石泉路,OSM tertiary way 297858240,"121.4196306,31.2473012;121.4194474,31.2473025",osm,osm_tertiary,297858240,8475
OSM08477,O829675307,O1093108982,0.056,normal,0.08,true,石泉路,OSM tertiary way 297858240,"121.4194474,31.2473025;121.4188599,31.2473336",osm,osm_tertiary,297858240,8476
OSM08478,O1093108982,O12830428509,0.0095,normal,0.08,true,石泉路,OSM tertiary way 297858240,"121.4188599,31.2473336;121.4187599,31.2473266",osm,osm_tertiary,297858240,8477
OSM08479,O12830428509,O4815429603,0.0146,normal,0.08,true,石泉路,OSM tertiary way 297858240,"121.4187599,31.2473266;121.4186065,31.2473159",osm,osm_tertiary,297858240,8478
OSM08480,O3017753311,O3017753312,0.0922,normal,0.05,true,service,OSM service way 297874118,"121.4348221,31.2081694;121.4351187,31.2073803",osm,osm_service,297874118,8479
OSM08481,O3017753312,O3017753313,0.1297,normal,0.05,true,service,OSM service way 297874118,"121.4351187,31.2073803;121.4364137,31.2077460",osm,osm_service,297874118,8480
OSM08482,O3020066685,O3020066686,0.1496,normal,0.05,true,武康路280弄,OSM residential way 298102064,"121.4368420,31.2068270;121.4383594,31.2071807",osm,osm_residential,298102064,8481
OSM08483,O3020066686,O3020066687,0.1727,normal,0.05,true,武康路280弄,OSM residential way 298102064,"121.4383594,31.2071807;121.4401066,31.2076046",osm,osm_residential,298102064,8482
OSM08484,O3047470159,O3047470158,0.0246,normal,0.05,true,service,OSM service way 300653896,"121.4815740,31.2073004;121.4817905,31.2074214",osm,osm_service,300653896,8483
OSM08485,O3065373718,O2969921094,0.0727,normal,0.05,true,service,OSM service way 302283782,"121.4668855,31.2079435;121.4676295,31.2080947",osm,osm_service,302283782,8484
OSM08486,O3110525720,O3110525721,0.0074,normal,0.05,true,service,OSM service way 306205048,"121.4806986,31.2234734;121.4806652,31.2235332",osm,osm_service,306205048,8485
OSM08487,O3110525721,O3110525722,0.0033,normal,0.05,true,service,OSM service way 306205048,"121.4806652,31.2235332;121.4806558,31.2235614",osm,osm_service,306205048,8486
OSM08488,O3110525722,O6276966720,0.0032,normal,0.05,true,service,OSM service way 306205048,"121.4806558,31.2235614;121.4806692,31.2235876",osm,osm_service,306205048,8487
OSM08489,O6276966720,O3110525723,0.0035,normal,0.05,true,service,OSM service way 306205048,"121.4806692,31.2235876;121.4806953,31.2236094",osm,osm_service,306205048,8488
OSM08490,O3110525723,O6276966719,0.0044,normal,0.05,true,service,OSM service way 306205048,"121.4806953,31.2236094;121.4807407,31.2236155",osm,osm_service,306205048,8489
OSM08491,O6276966719,O3110525724,0.0027,normal,0.05,true,service,OSM service way 306205048,"121.4807407,31.2236155;121.4807667,31.2236064",osm,osm_service,306205048,8490
OSM08492,O3110525724,O3110525725,0.0048,normal,0.05,true,service,OSM service way 306205048,"121.4807667,31.2236064;121.4807942,31.2235707",osm,osm_service,306205048,8491
OSM08493,O3110525725,O601145356,0.0075,normal,0.05,true,service,OSM service way 306205048,"121.4807942,31.2235707;121.4808229,31.2235081",osm,osm_service,306205048,8492
OSM08494,O3237648019,O3237648020,0.0731,normal,0.05,true,service,OSM service way 317490305,"121.4443548,31.2263960;121.4436640,31.2261079",osm,osm_service,317490305,8493
OSM08495,O3239101354,O3239101355,0.0553,normal,0.05,true,service,OSM service way 317629034,"121.4435278,31.2252636;121.4431565,31.2256464",osm,osm_service,317629034,8494
OSM08496,O3239101355,O3239101356,0.0365,normal,0.05,true,service,OSM service way 317629034,"121.4431565,31.2256464;121.4429910,31.2259426",osm,osm_service,317629034,8495
OSM08497,O3239101356,O3239101357,0.046,normal,0.05,true,service,OSM service way 317629034,"121.4429910,31.2259426;121.4434431,31.2260904",osm,osm_service,317629034,8496
OSM08498,O3239101357,O3239101358,0.0339,normal,0.05,true,service,OSM service way 317629034,"121.4434431,31.2260904;121.4435327,31.2257952",osm,osm_service,317629034,8497
OSM08499,O3239101358,O3239101355,0.0394,normal,0.05,true,service,OSM service way 317629034,"121.4435327,31.2257952;121.4431565,31.2256464",osm,osm_service,317629034,8498
OSM08500,O3239101360,O3239101359,0.0906,normal,0.05,true,service,OSM service way 317629035,"121.4441275,31.2267739;121.4432756,31.2264095",osm,osm_service,317629035,8499
OSM08501,O3239101359,O3239101357,0.0389,normal,0.05,true,service,OSM service way 317629036,"121.4432756,31.2264095;121.4434431,31.2260904",osm,osm_service,317629036,8500
OSM08502,O3239101624,O3239101625,0.0562,normal,0.05,true,service,OSM service way 317629057,"121.4438963,31.2271459;121.4433720,31.2269127",osm,osm_service,317629057,8501
OSM08503,O3421417540,O3421417542,0.0326,normal,0.05,true,service,OSM service way 335016730,"121.4822235,31.2064195;121.4823450,31.2061457",osm,osm_service,335016730,8502
OSM08504,O3421417543,O3421417540,0.0426,normal,0.05,true,service,OSM service way 335016731,"121.4817984,31.2062991;121.4822235,31.2064195",osm,osm_service,335016731,8503
OSM08505,O3421417540,O3421417541,0.0104,normal,0.05,true,service,OSM service way 335016731,"121.4822235,31.2064195;121.4823216,31.2064604",osm,osm_service,335016731,8504
OSM08506,O3421417541,O3421417539,0.0375,normal,0.05,true,service,OSM service way 335016731,"121.4823216,31.2064604;121.4821245,31.2067526",osm,osm_service,335016731,8505
OSM08507,O3421417539,O3421417537,0.053,normal,0.05,true,service,OSM service way 335016731,"121.4821245,31.2067526;121.4818306,31.2071574",osm,osm_service,335016731,8506
OSM08508,O3421417537,O3421417538,0.0113,normal,0.05,true,service,OSM service way 335016731,"121.4818306,31.2071574;121.4819126,31.2072304",osm,osm_service,335016731,8507
OSM08509,O3421417538,O3047470158,0.0242,normal,0.05,true,service,OSM service way 335016731,"121.4819126,31.2072304;121.4817905,31.2074214",osm,osm_service,335016731,8508
OSM08510,O3047470158,O3047470160,0.0303,normal,0.05,true,service,OSM service way 335016731,"121.4817905,31.2074214;121.4816257,31.2076549",osm,osm_service,335016731,8509
OSM08511,O3439590067,O3439590068,0.0205,normal,0.05,true,礼泉路,OSM residential way 336876227,"121.4064057,31.2538198;121.4066174,31.2538542",osm,osm_residential,336876227,8510
OSM08512,O3439590068,O3439590071,0.2104,normal,0.05,true,礼泉路,OSM residential way 336876227,"121.4066174,31.2538542;121.4087923,31.2542075",osm,osm_residential,336876227,8511
OSM08513,O3439590071,O3439590074,0.1675,normal,0.05,true,礼泉路,OSM residential way 336876227,"121.4087923,31.2542075;121.4105233,31.2544885",osm,osm_residential,336876227,8512
OSM08514,O3439590074,O6148330479,0.0193,normal,0.05,true,礼泉路,OSM residential way 336876227,"121.4105233,31.2544885;121.4107222,31.2545227",osm,osm_residential,336876227,8513
OSM08515,O3439590076,O3439590078,0.0183,normal,0.08,true,真华南路,OSM secondary way 336876228,"121.4109636,31.2546845;121.4109462,31.2548486",osm,osm_secondary,336876228,8514
OSM08516,O3439590078,O3439590080,0.0309,normal,0.08,true,真华南路,OSM secondary way 336876228,"121.4109462,31.2548486;121.4109052,31.2551240",osm,osm_secondary,336876228,8515
OSM08517,O3439590080,O3439590084,0.0572,normal,0.08,true,真华南路,OSM secondary way 336876228,"121.4109052,31.2551240;121.4108073,31.2556318",osm,osm_secondary,336876228,8516
OSM08518,O3439590084,O3439590087,0.0675,normal,0.08,true,真华南路,OSM secondary way 336876228,"121.4108073,31.2556318;121.4106767,31.2562285",osm,osm_secondary,336876228,8517
OSM08519,O3439590087,O3439590105,0.1419,normal,0.08,true,真华南路,OSM secondary way 336876228,"121.4106767,31.2562285;121.4103711,31.2574776",osm,osm_secondary,336876228,8518
OSM08520,O3439590105,O3439590109,0.0245,normal,0.08,true,真华南路,OSM secondary way 336876228,"121.4103711,31.2574776;121.4102603,31.2576765",osm,osm_secondary,336876228,8519
OSM08521,O4814953393,O4819732369,0.105,normal,0.05,true,广至路,OSM unclassified way 336876229,"121.4031259,31.2557324;121.4041796,31.2560157",osm,osm_unclassified,336876229,8520
OSM08522,O4819732369,O6439215268,0.1339,normal,0.05,true,广至路,OSM unclassified way 336876229,"121.4041796,31.2560157;121.4055365,31.2563382",osm,osm_unclassified,336876229,8521
OSM08523,O3439590081,O11915928968,0.1501,normal,0.05,true,广至路,OSM unclassified way 336876230,"121.4010157,31.2551650;121.4025217,31.2555699",osm,osm_unclassified,336876230,8522
OSM08524,O11915928968,O4814953393,0.0602,normal,0.05,true,广至路,OSM unclassified way 336876230,"121.4025217,31.2555699;121.4031259,31.2557324",osm,osm_unclassified,336876230,8523
OSM08525,O3439590117,O3439590115,0.0078,normal,0.05,true,礼尚路,OSM residential way 336876233,"121.4073771,31.2587478;121.4073982,31.2586803",osm,osm_residential,336876233,8524
OSM08526,O3439590115,O3439590112,0.0151,normal,0.05,true,礼尚路,OSM residential way 336876233,"121.4073982,31.2586803;121.4074389,31.2585495",osm,osm_residential,336876233,8525
OSM08527,O3439590112,O3439590100,0.229,normal,0.05,true,礼尚路,OSM residential way 336876233,"121.4074389,31.2585495;121.4080591,31.2565596",osm,osm_residential,336876233,8526
OSM08528,O3439590100,O3439590071,0.2707,normal,0.05,true,礼尚路,OSM residential way 336876233,"121.4080591,31.2565596;121.4087923,31.2542075",osm,osm_residential,336876233,8527
OSM08529,O3439590071,O3439590061,0.2968,normal,0.05,true,礼尚路,OSM residential way 336876233,"121.4087923,31.2542075;121.4095960,31.2516284",osm,osm_residential,336876233,8528
OSM08530,O3439590061,O3439590059,0.0164,normal,0.05,true,礼尚路,OSM residential way 336876233,"121.4095960,31.2516284;121.4096405,31.2514855",osm,osm_residential,336876233,8529
OSM08531,O3439590059,O3439590056,0.0075,normal,0.05,true,礼尚路,OSM residential way 336876233,"121.4096405,31.2514855;121.4096608,31.2514206",osm,osm_residential,336876233,8530
OSM08532,O5731004878,O12334559249,0.0533,normal,0.08,true,兰田路,OSM tertiary way 336880012,"121.4204536,31.2517935;121.4206524,31.2513456",osm,osm_tertiary,336880012,8531
OSM08533,O12334559249,O12334559270,0.0207,normal,0.08,true,兰田路,OSM tertiary way 336880012,"121.4206524,31.2513456;121.4207295,31.2511718",osm,osm_tertiary,336880012,8532
OSM08534,O12334559270,O12334559250,0.0277,normal,0.08,true,兰田路,OSM tertiary way 336880012,"121.4207295,31.2511718;121.4208331,31.2509385",osm,osm_tertiary,336880012,8533
OSM08535,O12334559250,O3439612487,0.0821,normal,0.08,true,兰田路,OSM tertiary way 336880012,"121.4208331,31.2509385;121.4211397,31.2502481",osm,osm_tertiary,336880012,8534
OSM08536,O3439612487,O3439612486,0.0484,normal,0.08,true,兰田路,OSM tertiary way 336880012,"121.4211397,31.2502481;121.4212919,31.2498325",osm,osm_tertiary,336880012,8535
OSM08537,O3439612486,O3439612485,0.0239,normal,0.08,true,兰田路,OSM tertiary way 336880012,"121.4212919,31.2498325;121.4213334,31.2496208",osm,osm_tertiary,336880012,8536
OSM08538,O3439612485,O3439612484,0.0326,normal,0.08,true,兰田路,OSM tertiary way 336880012,"121.4213334,31.2496208;121.4213684,31.2493289",osm,osm_tertiary,336880012,8537
OSM08539,O3439612484,O3439612480,0.0376,normal,0.08,true,兰田路,OSM tertiary way 336880012,"121.4213684,31.2493289;121.4213845,31.2489911",osm,osm_tertiary,336880012,8538
OSM08540,O3439612480,O3439612476,0.0259,normal,0.08,true,兰田路,OSM tertiary way 336880012,"121.4213845,31.2489911;121.4213847,31.2487581",osm,osm_tertiary,336880012,8539
OSM08541,O3439612476,O3439612474,0.0404,normal,0.08,true,兰田路,OSM tertiary way 336880012,"121.4213847,31.2487581;121.4213723,31.2483949",osm,osm_tertiary,336880012,8540
OSM08542,O3439612474,O11853906652,0.0051,normal,0.08,true,兰田路,OSM tertiary way 336880012,"121.4213723,31.2483949;121.4213690,31.2483488",osm,osm_tertiary,336880012,8541
OSM08543,O11853906652,O3439612473,0.0046,normal,0.08,true,兰田路,OSM tertiary way 336880012,"121.4213690,31.2483488;121.4213661,31.2483077",osm,osm_tertiary,336880012,8542
OSM08544,O3439612473,O1093109023,0.0114,normal,0.08,true,兰田路,OSM tertiary way 336880012,"121.4213661,31.2483077;121.4213569,31.2482055",osm,osm_tertiary,336880012,8543
