edge_id,from,to,road_name,traffic_road_name,traffic_status,traffic_status_label,traffic_speed_kmh,matched_distance_km,original_congestion,mapped_congestion,traffic_captured_at
OSM16475,O601145315,O152878617,淮海中路,淮海中路,1,expedite,35,0.0013,0.08,0.08,2026-06-22T21:40:23
OSM16493,O11539974538,O11539974539,武宁路地道,武宁路,1,expedite,40,0.0011,0.05,0.05,2026-06-22T21:40:23
OSM16494,O11539974539,O9942223027,武宁路地道,武宁路,1,expedite,40,0.0011,0.05,0.05,2026-06-22T21:40:23
OSM16495,O9942223027,O11539974536,武宁路地道,武宁路,1,expedite,40,0.0041,0.05,0.05,2026-06-22T21:40:23
OSM16496,O11539974537,O9942189891,武宁路地道,武宁路,1,expedite,40,0.0039,0.05,0.05,2026-06-22T21:40:23
OSM16497,O9942189891,O11539974541,武宁路地道,武宁路,1,expedite,40,0.0027,0.05,0.05,2026-06-22T21:40:23
OSM16498,O11539974541,O11539974540,武宁路地道,武宁路,1,expedite,40,0.0027,0.05,0.05,2026-06-22T21:40:23
OSM16501,O11536859913,O662713116,芷江西路,芷江西路,1,expedite,30,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM16502,O662713116,O475432457,芷江西路,芷江西路,1,expedite,25,0.0,0.08,0.08,2026-06-22T21:40:23
OSM16503,O469878473,O9775225830,北京西路,北京西路,1,expedite,30,0.0022,0.08,0.08,2026-06-22T21:40:23
OSM16504,O9775225830,O638736481,北京西路,北京西路,1,expedite,30,0.0022,0.08,0.08,2026-06-22T21:40:23
OSM16505,O638736481,O638736467,北京西路,北京西路,1,expedite,30,0.0024,0.08,0.08,2026-06-22T21:40:23
OSM16506,O109682074,O639992188,天目西路,天目西路,1,expedite,46,0.0021,0.08,0.08,2026-06-22T21:40:23
OSM16507,O559813230,O156381596,西藏北路,西藏北路,1,expedite,35,0.0021,0.08,0.08,2026-06-22T21:40:23
OSM16508,O1859042437,O1860413672,海宁路,海宁路,1,expedite,40,0.0021,0.08,0.08,2026-06-22T21:40:23
OSM16509,O1860413672,O156381537,海宁路,海宁路,1,expedite,40,0.0017,0.08,0.08,2026-06-22T21:40:23
OSM16510,O156381537,O3344211631,海宁路,海宁路,1,expedite,40,0.0017,0.08,0.08,2026-06-22T21:40:23
OSM16511,O3344211631,O156381565,海宁路,海宁路,1,expedite,40,0.0024,0.08,0.08,2026-06-22T21:40:23
OSM16512,O156381565,O156381596,海宁路,海宁路,1,expedite,40,0.0027,0.08,0.08,2026-06-22T21:40:23
OSM16514,O559813155,O1860413712,天目中路,天目中路,1,expedite,35,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM16515,O1860413712,O9122080040,天目中路,天目中路,1,expedite,35,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM16516,O9122080040,O1859109609,天目中路,天目中路,1,expedite,35,0.0018,0.08,0.08,2026-06-22T21:40:23
OSM16517,O1859109609,O1860543354,天目中路,天目中路,1,expedite,35,0.002,0.08,0.08,2026-06-22T21:40:23
OSM16518,O1860543337,O1860543331,西藏北路,西藏北路,1,expedite,35,0.0104,0.05,0.05,2026-06-22T21:40:23
OSM16519,O1860543331,O1860543326,西藏北路,西藏北路,1,expedite,35,0.0097,0.05,0.05,2026-06-22T21:40:23
OSM16520,O1860543326,O3344211633,西藏北路,西藏北路,1,expedite,35,0.0066,0.05,0.05,2026-06-22T21:40:23
OSM16521,O3344211633,O1860543324,西藏北路,西藏北路,1,expedite,35,0.0057,0.05,0.05,2026-06-22T21:40:23
OSM16522,O1860543324,O559813230,西藏北路,西藏北路,1,expedite,35,0.0017,0.05,0.05,2026-06-22T21:40:23
OSM16523,O1860543354,O624788057,天目中路,天目中路,1,expedite,35,0.0019,0.08,0.08,2026-06-22T21:40:23
OSM16524,O624788057,O624788043,天目中路,天目中路,1,expedite,35,0.002,0.08,0.08,2026-06-22T21:40:23
OSM16525,O624788043,O9296371120,天目中路,天目中路,1,expedite,35,0.0023,0.08,0.08,2026-06-22T21:40:23
OSM16526,O9296371120,O9296371118,天目中路,天目中路,1,expedite,35,0.0027,0.08,0.08,2026-06-22T21:40:23
OSM16527,O9296371118,O1860543402,天目中路,天目中路,1,expedite,35,0.0028,0.08,0.08,2026-06-22T21:40:23
OSM16528,O1860543402,O1860543406,天目中路,天目中路,1,expedite,35,0.0038,0.08,0.08,2026-06-22T21:40:23
OSM16529,O1860543406,O1860543408,天目中路,天目中路,1,expedite,35,0.0037,0.08,0.08,2026-06-22T21:40:23
OSM16530,O1860543408,O1860543411,天目中路,天目中路,1,expedite,35,0.0026,0.08,0.08,2026-06-22T21:40:23
OSM16531,O1860543411,O1860543413,天目中路,天目中路,1,expedite,35,0.0018,0.08,0.08,2026-06-22T21:40:23
OSM16532,O1860543413,O624787983,天目中路,天目中路,1,expedite,35,0.0013,0.08,0.08,2026-06-22T21:40:23
OSM16533,O109651383,O8339246229,天目西路,天目西路,1,expedite,36,0.0,0.08,0.08,2026-06-22T21:40:23
OSM16534,O8339246229,O8872745632,天目西路,天目西路,1,expedite,36,0.0068,0.08,0.08,2026-06-22T21:40:23
OSM16535,O8872745632,O9122036849,天目西路,天目西路,1,expedite,36,0.005,0.08,0.08,2026-06-22T21:40:23
OSM16536,O9122036849,O109430907,天目西路,天目西路,1,expedite,36,0.0032,0.08,0.08,2026-06-22T21:40:23
OSM16537,O109430907,O639992190,天目西路,天目西路,1,expedite,36,0.0023,0.08,0.08,2026-06-22T21:40:23
OSM16538,O639992188,O639992190,民立路,民立路,2,congested,15,0.0023,0.08,0.6,2026-06-22T21:40:23
OSM16554,O85010431,O2049780804,淮海中路,淮海中路,1,expedite,35,0.0023,0.08,0.08,2026-06-22T21:40:23
OSM16555,O2049780804,O1572270954,淮海中路,淮海中路,1,expedite,35,0.0022,0.08,0.08,2026-06-22T21:40:23
OSM16556,O1572270954,O479302873,淮海中路,淮海中路,1,expedite,30,0.0027,0.08,0.08,2026-06-22T21:40:23
OSM16579,O109682178,O7180845364,恒丰路,恒丰路,2,congested,15,0.0004,0.08,0.6,2026-06-22T21:40:23
OSM16580,O7180845367,O12110279089,秣陵路,秣陵路,1,expedite,25,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM16581,O12110279089,O12110279087,秣陵路,秣陵路,1,expedite,25,0.0016,0.08,0.08,2026-06-22T21:40:23
OSM16582,O12110279087,O6132131310,秣陵路,秣陵路,1,expedite,25,0.0022,0.08,0.08,2026-06-22T21:40:23
OSM16583,O469878290,O7180845367,秣陵路,秣陵路,1,expedite,25,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM16585,O11539997580,O9942189904,武宁路地道,武宁路,1,expedite,40,0.0033,0.05,0.05,2026-06-22T21:40:23
OSM16586,O9942189904,O9942189903,武宁路地道,武宁路,1,expedite,40,0.0036,0.05,0.05,2026-06-22T21:40:23
OSM16587,O9942189903,O9942189902,武宁路地道,武宁路,1,expedite,40,0.0061,0.05,0.05,2026-06-22T21:40:23
OSM16588,O9942189902,O9942189901,武宁路地道,武宁路,1,expedite,40,0.0062,0.05,0.05,2026-06-22T21:40:23
OSM16589,O9942189901,O9942189900,武宁路地道,武宁路,1,expedite,40,0.0033,0.05,0.05,2026-06-22T21:40:23
OSM16590,O9942189900,O9942189899,武宁路地道,武宁路,1,expedite,40,0.0033,0.05,0.05,2026-06-22T21:40:23
OSM16591,O9942189899,O9942189898,武宁路地道,武宁路,1,expedite,40,0.001,0.05,0.05,2026-06-22T21:40:23
OSM16592,O9942189898,O11539974563,武宁路地道,武宁路,1,expedite,40,0.0006,0.05,0.05,2026-06-22T21:40:23
OSM16593,O11539997572,O9942189914,武宁路地道,武宁路,1,expedite,40,0.0004,0.05,0.05,2026-06-22T21:40:23
OSM16594,O9942189914,O9942189913,武宁路地道,武宁路,1,expedite,40,0.0009,0.05,0.05,2026-06-22T21:40:23
OSM16595,O9942189913,O9942189912,武宁路地道,武宁路,1,expedite,40,0.002,0.05,0.05,2026-06-22T21:40:23
OSM16596,O9942189912,O9942189911,武宁路地道,武宁路,1,expedite,40,0.0041,0.05,0.05,2026-06-22T21:40:23
OSM16597,O9942189911,O9942189910,武宁路地道,武宁路,1,expedite,40,0.0042,0.05,0.05,2026-06-22T21:40:23
OSM16598,O9942189910,O9942189909,武宁路地道,武宁路,1,expedite,40,0.0037,0.05,0.05,2026-06-22T21:40:23
OSM16599,O11539974536,O9942223026,武宁路地道,武宁路,1,expedite,40,0.0052,0.05,0.05,2026-06-22T21:40:23
OSM16600,O9942223026,O9942223025,武宁路地道,武宁路,1,expedite,40,0.0002,0.05,0.05,2026-06-22T21:40:23
OSM16601,O9942223025,O9942223024,武宁路地道,武宁路,1,expedite,40,0.0007,0.05,0.05,2026-06-22T21:40:23
OSM16602,O9942223024,O11539974561,武宁路地道,武宁路,1,expedite,40,0.003,0.05,0.05,2026-06-22T21:40:23
OSM16603,O11539974561,O9942223023,武宁路地道,武宁路,1,expedite,40,0.0034,0.05,0.05,2026-06-22T21:40:23
OSM16604,O9942223023,O11539974560,武宁路地道,武宁路,1,expedite,40,0.0033,0.05,0.05,2026-06-22T21:40:23
OSM16651,O857780856,O9776199197,复兴中路,复兴中路,1,expedite,25,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM16652,O9776199197,O9776199196,复兴中路,复兴中路,1,expedite,25,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM16688,O4851789914,O559822364,定西路,定西路,1,expedite,30,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM16691,O640198196,O3947690515,凯旋路,凯旋路,1,expedite,35,0.0423,0.08,0.08,2026-06-22T21:40:23
OSM16692,O3947690515,O640198200,凯旋路,凯旋路,1,expedite,35,0.04,0.08,0.08,2026-06-22T21:40:23
OSM16693,O640198200,O4011124018,凯旋路,凯旋路,1,expedite,35,0.0389,0.08,0.08,2026-06-22T21:40:23
OSM16694,O4011124018,O3959791826,凯旋路,凯旋路,1,expedite,35,0.0144,0.08,0.08,2026-06-22T21:40:23
OSM16695,O3959791826,O640198205,凯旋路,凯旋路,1,expedite,35,0.0087,0.08,0.08,2026-06-22T21:40:23
OSM16696,O469945141,O2365827799,定西路,定西路,1,expedite,25,0.0022,0.08,0.08,2026-06-22T21:40:23
OSM16697,O2365827799,O469945881,定西路,定西路,1,expedite,25,0.0022,0.08,0.08,2026-06-22T21:40:23
OSM16698,O469945881,O469945872,定西路,定西路,1,expedite,25,0.003,0.08,0.08,2026-06-22T21:40:23
OSM16699,O469945872,O11795585749,定西路,定西路,1,expedite,25,0.003,0.08,0.08,2026-06-22T21:40:23
OSM16700,O11795585749,O994217467,定西路,定西路,1,expedite,25,0.0033,0.08,0.08,2026-06-22T21:40:23
OSM16701,O994217467,O469945870,定西路,定西路,1,expedite,25,0.0039,0.08,0.08,2026-06-22T21:40:23
OSM16702,O469945870,O469945869,定西路,定西路,1,expedite,25,0.0029,0.08,0.08,2026-06-22T21:40:23
OSM16703,O469945869,O4851789914,定西路,定西路,1,expedite,30,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM16715,O618751030,O618751043,长寿路,长寿路,1,expedite,30,0.008,0.08,0.08,2026-06-22T21:40:23
OSM16716,O618750686,O12731469737,万航渡路,万航渡路,1,expedite,30,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM16717,O12731469737,O1840106514,万航渡路,万航渡路,1,expedite,30,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM16718,O1840106514,O11127466623,万航渡路,万航渡路,1,expedite,30,0.001,0.08,0.08,2026-06-22T21:40:23
OSM16719,O11127466623,O1840106513,万航渡路,万航渡路,1,expedite,30,0.0009,0.08,0.08,2026-06-22T21:40:23
OSM16720,O1840106513,O1840106503,万航渡路,万航渡路,1,expedite,30,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM16721,O618487093,O469939966,余姚路,余姚路,1,expedite,30,0.0012,0.05,0.05,2026-06-22T21:40:23
OSM16722,O618751030,O618487110,武宁南路,武宁南路,1,expedite,41,0.0029,0.08,0.08,2026-06-22T21:40:23
OSM16723,O618487110,O618487111,武宁南路,武宁南路,1,expedite,41,0.0044,0.08,0.08,2026-06-22T21:40:23
OSM16724,O618487111,O1573839194,武宁南路,武宁南路,1,expedite,41,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM16725,O1573839194,O618487112,武宁南路,武宁南路,1,expedite,41,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM16726,O618487112,O618487093,武宁南路,武宁南路,1,expedite,41,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM16727,O565237367,O8108691878,武宁路,武宁路,1,expedite,40,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM16729,O616809599,O616809600,兰溪路,兰溪路,0,unknown,,0.0,0.08,0.15,2026-06-22T21:40:23
OSM16730,O616809600,O616809601,兰溪路,兰溪路,1,expedite,30,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM16731,O616809601,O616809602,兰溪路,兰溪路,1,expedite,30,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM16732,O726717129,O616810182,曹杨路,曹杨路,1,expedite,30,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM16733,O616810182,O1093109211,曹杨路,曹杨路,1,expedite,30,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM16734,O1093109211,O1093109320,曹杨路,曹杨路,1,expedite,30,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM16735,O1093109320,O1093108997,曹杨路,曹杨路,1,expedite,30,0.0009,0.08,0.08,2026-06-22T21:40:23
OSM16736,O1093108997,O565239511,曹杨路,曹杨路,1,expedite,30,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM16739,O726707043,O1447180238,曹杨路,曹杨路,1,expedite,35,0.0013,0.08,0.08,2026-06-22T21:40:23
OSM16740,O1447180238,O257172499,曹杨路,曹杨路,1,expedite,35,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM16744,O9804298440,O618487101,康定路,康定路,1,expedite,25,0.0016,0.05,0.05,2026-06-22T21:40:23
OSM16745,O9804298440,O469939966,武宁南路,武宁南路,1,expedite,35,0.0043,0.08,0.08,2026-06-22T21:40:23
OSM16746,O469940083,O469940086,余姚路,余姚路,1,expedite,25,0.0003,0.05,0.05,2026-06-22T21:40:23
OSM16747,O469940086,O1608848504,余姚路,余姚路,1,expedite,30,0.0,0.05,0.05,2026-06-22T21:40:23
OSM16753,O603891525,O10235855233,复兴西路,复兴西路,1,expedite,30,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM16754,O10235855233,O64809714,复兴西路,复兴西路,1,expedite,30,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM16755,O64809714,O603891416,复兴西路,复兴西路,1,expedite,30,0.0016,0.08,0.08,2026-06-22T21:40:23
OSM16762,O804464960,O105253363,淮海中路,淮海中路,1,expedite,30,0.0027,0.08,0.08,2026-06-22T21:40:23
OSM16763,O105253363,O9806207973,淮海中路,淮海中路,1,expedite,30,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM16764,O9806207973,O603891432,淮海中路,淮海中路,1,expedite,30,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM16765,O603891432,O9806207974,淮海中路,淮海中路,1,expedite,30,0.0013,0.08,0.08,2026-06-22T21:40:23
OSM16766,O9806207974,O554236865,淮海中路,淮海中路,1,expedite,30,0.001,0.08,0.08,2026-06-22T21:40:23
OSM16767,O554236865,O105253385,淮海中路,淮海中路,1,expedite,30,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM16768,O603891416,O7393103203,武康路,武康路,1,expedite,20,0.0004,0.05,0.05,2026-06-22T21:40:23
OSM16769,O7393103203,O11816207262,武康路,武康路,1,expedite,20,0.0004,0.05,0.05,2026-06-22T21:40:23
OSM16770,O11816207262,O603891417,武康路,武康路,1,expedite,20,0.0005,0.05,0.05,2026-06-22T21:40:23
OSM16771,O603891417,O804464933,武康路,武康路,1,expedite,20,0.0008,0.05,0.05,2026-06-22T21:40:23
OSM16772,O603891408,O2412392615,武康路,武康路,1,expedite,32,0.0011,0.05,0.05,2026-06-22T21:40:23
OSM16773,O2412392615,O603891409,武康路,武康路,1,expedite,20,0.0018,0.05,0.05,2026-06-22T21:40:23
OSM16774,O603891409,O11160025687,武康路,武康路,1,expedite,20,0.0066,0.05,0.05,2026-06-22T21:40:23
OSM16775,O11160025687,O603891410,武康路,武康路,1,expedite,20,0.0077,0.05,0.05,2026-06-22T21:40:23
OSM16776,O603891410,O603891412,武康路,武康路,1,expedite,20,0.0083,0.05,0.05,2026-06-22T21:40:23
OSM16777,O603891412,O603891413,武康路,武康路,1,expedite,20,0.007,0.05,0.05,2026-06-22T21:40:23
OSM16778,O603891413,O603891414,武康路,武康路,1,expedite,20,0.0015,0.05,0.05,2026-06-22T21:40:23
OSM16779,O603891414,O603891415,武康路,武康路,1,expedite,20,0.0015,0.05,0.05,2026-06-22T21:40:23
OSM16780,O603891415,O603891416,武康路,武康路,1,expedite,20,0.0009,0.05,0.05,2026-06-22T21:40:23
OSM16781,O603891416,O10235855232,复兴西路,复兴西路,1,expedite,30,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM16782,O10235855232,O1666718699,复兴西路,复兴西路,1,expedite,30,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM16783,O1666718699,O603891530,复兴西路,复兴西路,1,expedite,30,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM16784,O603891530,O603891533,复兴西路,复兴西路,1,expedite,30,0.001,0.08,0.08,2026-06-22T21:40:23
OSM16785,O603891533,O603891537,复兴西路,复兴西路,1,expedite,30,0.0015,0.08,0.08,2026-06-22T21:40:23
OSM16786,O603891537,O640482387,复兴西路,复兴西路,1,expedite,30,0.0015,0.08,0.08,2026-06-22T21:40:23
OSM16808,O1641955345,O1641955352,中兴路,中兴路,1,expedite,35,0.0075,0.08,0.08,2026-06-22T21:40:23
OSM16811,O486604077,O486604900,中兴路,中兴路,1,expedite,35,0.0024,0.08,0.08,2026-06-22T21:40:23
OSM16815,O565244008,O565244132,金沙江路,金沙江路,1,expedite,35,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM16817,O469878303,O475432068,沪太路,沪太路,1,expedite,50,0.0015,0.08,0.08,2026-06-22T21:40:23
OSM16824,O624788589,O1641955441,西藏北路,西藏北路,1,expedite,35,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM16831,O469878401,O1859042359,新闸路,新闸路,1,expedite,30,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM16832,O1859042359,O4394577721,新闸路,新闸路,1,expedite,30,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM16833,O4394577721,O1859042357,新闸路,新闸路,1,expedite,30,0.0,0.08,0.08,2026-06-22T21:40:23
OSM16834,O1859042357,O9779030939,新闸路,新闸路,1,expedite,30,0.0,0.08,0.08,2026-06-22T21:40:23
OSM16835,O9779030939,O638736485,新闸路,新闸路,1,expedite,30,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM16836,O638736485,O4686736453,新闸路,新闸路,1,expedite,30,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM16837,O4686736453,O602243609,新闸路,新闸路,1,expedite,30,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM16838,O9779030940,O638736473,新闸路,新闸路,1,expedite,30,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM16850,O1490098826,O63283249,新闸路,新闸路,1,expedite,30,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM16851,O11824776155,O1490096863,西康路,西康路,1,expedite,25,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM16852,O664820588,O1621812417,宜川路,宜川路,1,expedite,25,0.0025,0.08,0.08,2026-06-22T21:40:23
OSM16853,O1621812417,O616791784,宜川路,宜川路,1,expedite,25,0.0028,0.08,0.08,2026-06-22T21:40:23
OSM16854,O616791784,O10081826680,宜川路,宜川路,1,expedite,25,0.0015,0.08,0.08,2026-06-22T21:40:23
OSM16855,O10081826680,O10081826683,宜川路,宜川路,1,expedite,25,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM16856,O10081826683,O616791785,宜川路,宜川路,1,expedite,25,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM16906,O11853906667,O11853938874,太浜巷 岚皋路166弄,岚皋路,1,expedite,35,0.0166,0.05,0.05,2026-06-22T21:40:23
OSM16907,O11853938874,O11853938870,太浜巷 岚皋路166弄,岚皋路,1,expedite,35,0.0862,0.05,0.05,2026-06-22T21:40:23
OSM16908,O11853938870,O11853938871,太浜巷 岚皋路166弄,岚皋路,1,expedite,35,0.0944,0.05,0.05,2026-06-22T21:40:23
OSM16934,O11863987721,O11928837066,镇坪路,镇坪路,1,expedite,35,0.0226,0.05,0.05,2026-06-22T21:40:23
OSM16935,O11928837066,O11863987725,镇坪路,镇坪路,1,expedite,35,0.0079,0.05,0.05,2026-06-22T21:40:23
OSM16936,O11863987725,O11863987729,镇坪路,镇坪路,1,expedite,30,0.0014,0.05,0.05,2026-06-22T21:40:23
OSM16937,O11863987729,O13433948956,镇坪路,镇坪路,1,expedite,30,0.0001,0.05,0.05,2026-06-22T21:40:23
OSM16938,O13433948956,O1798205454,镇坪路,镇坪路,1,expedite,30,0.0017,0.05,0.05,2026-06-22T21:40:23
OSM16947,O11880895539,O11880895540,岚皋路99弄,岚皋路,1,expedite,40,0.0014,0.05,0.05,2026-06-22T21:40:23
OSM16948,O11880895540,O11880895557,岚皋路99弄,岚皋路,1,expedite,40,0.0149,0.05,0.05,2026-06-22T21:40:23
OSM16949,O11880895557,O11922647865,岚皋路99弄,岚皋路,1,expedite,40,0.0763,0.05,0.05,2026-06-22T21:40:23
OSM16996,O4814953388,O6845863181,铜川路,铜川路,1,expedite,35,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM16997,O6845863181,O8017691337,铜川路,铜川路,1,expedite,30,0.0027,0.08,0.08,2026-06-22T21:40:23
OSM16998,O8017691337,O6845863178,铜川路,铜川路,1,expedite,30,0.0029,0.08,0.08,2026-06-22T21:40:23
OSM16999,O6845863178,O11915987382,铜川路,铜川路,1,expedite,30,0.0031,0.08,0.08,2026-06-22T21:40:23
OSM17000,O11915987382,O6845887488,铜川路,铜川路,1,expedite,30,0.0039,0.08,0.08,2026-06-22T21:40:23
OSM17108,O11954017591,O11954017592,余姚路607弄,余姚路,1,expedite,30,0.0002,0.05,0.05,2026-06-22T21:40:23
OSM17109,O11954017592,O11954017593,余姚路607弄,余姚路,1,expedite,30,0.0285,0.05,0.05,2026-06-22T21:40:23
OSM17117,O664813778,O477410252,中兴路,中兴路,1,expedite,35,0.0026,0.08,0.08,2026-06-22T21:40:23
OSM17129,O824634579,O64806124,延安高架路,延安高架路,1,expedite,60,0.0001,0.05,0.05,2026-06-22T21:40:23
OSM17130,O64806124,O68522804,延安高架路,延安高架路,1,expedite,60,0.0007,0.05,0.05,2026-06-22T21:40:23
OSM17131,O68522804,O68522692,延安高架路,延安高架路,1,expedite,60,0.0005,0.05,0.05,2026-06-22T21:40:23
OSM17132,O154902768,O63288791,延安高架路,延安高架路,1,expedite,60,0.0009,0.05,0.05,2026-06-22T21:40:23
OSM17133,O78604047,O477602810,延安高架路,延安高架路,1,expedite,60,0.0004,0.05,0.05,2026-06-22T21:40:23
OSM17134,O479305380,O7716824722,淮海中路,淮海中路,1,expedite,35,0.0031,0.08,0.08,2026-06-22T21:40:23
OSM17137,O624787985,O624788044,天目中路,天目中路,1,expedite,35,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM17138,O624788044,O1860543396,天目中路,天目中路,1,expedite,35,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM17139,O1860543360,O1860543366,西藏北路,西藏北路,1,expedite,35,0.0124,0.05,0.05,2026-06-22T21:40:23
OSM17140,O1860543366,O1860543394,西藏北路,西藏北路,1,expedite,35,0.0134,0.05,0.05,2026-06-22T21:40:23
OSM17141,O1860543394,O1860543398,西藏北路,西藏北路,1,expedite,35,0.0149,0.05,0.05,2026-06-22T21:40:23
OSM17142,O1860543398,O1860543400,西藏北路,西藏北路,1,expedite,35,0.0175,0.05,0.05,2026-06-22T21:40:23
OSM17143,O1860543400,O1860543404,西藏北路,西藏北路,1,expedite,35,0.0208,0.05,0.05,2026-06-22T21:40:23
OSM17144,O1860543404,O1860543410,西藏北路,西藏北路,1,expedite,35,0.025,0.05,0.05,2026-06-22T21:40:23
OSM17145,O1860543410,O624787983,西藏北路,西藏北路,1,expedite,35,0.0295,0.05,0.05,2026-06-22T21:40:23
OSM17152,O9778597710,O1890502870,武胜路,武胜路,1,expedite,40,0.0075,0.08,0.08,2026-06-22T21:40:23
OSM17193,O486206993,O76482085,复兴中路,复兴中路,1,expedite,25,0.0012,0.08,0.08,2026-06-22T21:40:23
OSM17219,O12025294833,O601661242,南京西路,南京西路,1,expedite,30,0.0036,0.08,0.08,2026-06-22T21:40:23
OSM17221,O601145294,O156253438,北京西路,北京西路,1,expedite,30,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM17222,O601145296,O5436983548,南京西路,南京西路,1,expedite,30,0.0054,0.08,0.08,2026-06-22T21:40:23
OSM17223,O5436983548,O12025294833,南京西路,南京西路,1,expedite,30,0.0039,0.08,0.08,2026-06-22T21:40:23
OSM17224,O639309865,O559813230,海宁路,海宁路,1,expedite,40,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM17225,O109426506,O154903712,石门一路,石门一路,0,unknown,,0.0005,0.08,0.15,2026-06-22T21:40:23
OSM17267,O9811845928,O486620806,秣陵路,秣陵路,1,expedite,30,0.0042,0.08,0.08,2026-06-22T21:40:23
OSM17268,O12110480803,O486620791,秣陵路,秣陵路,1,expedite,25,0.0019,0.08,0.08,2026-06-22T21:40:23
OSM17278,O1850260374,O9296381374,恒丰路,恒丰路,1,expedite,35,0.0043,0.08,0.08,2026-06-22T21:40:23
OSM17279,O9296381374,O640008313,恒丰路,恒丰路,1,expedite,35,0.0042,0.08,0.08,2026-06-22T21:40:23
OSM17280,O1850260376,O1853993812,恒丰路,恒丰路,1,expedite,35,0.0039,0.08,0.08,2026-06-22T21:40:23
OSM17308,O1850260374,O9296381373,恒丰路,恒丰路,1,expedite,45,0.0008,0.05,0.05,2026-06-22T21:40:23
OSM17309,O9296381373,O1850260366,恒丰路,恒丰路,1,expedite,45,0.0008,0.05,0.05,2026-06-22T21:40:23
OSM17310,O1850260366,O1850260365,恒丰路,恒丰路,1,expedite,45,0.0066,0.05,0.05,2026-06-22T21:40:23
OSM17311,O1850260365,O640008162,恒丰路,恒丰路,1,expedite,45,0.0083,0.05,0.05,2026-06-22T21:40:23
OSM17312,O640008162,O639992064,恒丰路,恒丰路,1,expedite,45,0.0092,0.05,0.05,2026-06-22T21:40:23
OSM17313,O639992064,O10939843916,恒丰路,恒丰路,1,expedite,45,0.0092,0.05,0.05,2026-06-22T21:40:23
OSM17325,O848532997,O829675299,石泉路,石泉路,1,expedite,30,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM17326,O1545579045,O1545579209,岚皋路,岚皋路,1,expedite,40,0.001,0.08,0.08,2026-06-22T21:40:23
OSM17327,O1545579209,O1545579041,岚皋路,岚皋路,1,expedite,40,0.001,0.08,0.08,2026-06-22T21:40:23
OSM17328,O1545579041,O848533001,岚皋路,岚皋路,1,expedite,40,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM17329,O848533001,O10554614530,岚皋路,岚皋路,1,expedite,40,0.0016,0.08,0.08,2026-06-22T21:40:23
OSM17330,O10554614530,O829675299,岚皋路,岚皋路,1,expedite,35,0.0021,0.08,0.08,2026-06-22T21:40:23
OSM17331,O600504932,O8385741351,淮海中路,淮海中路,1,expedite,35,0.0016,0.08,0.08,2026-06-22T21:40:23
