sample_id,usgs_event_id,event_date,year,month,area,place_name,latitude,longitude,depth_km,magnitude,magnitude_type,review_status,locationSource,magSource,year_earthquake_count,year_max_magnitude,year_avg_magnitude,year_min_depth_km,year_avg_depth_km,year_major_earthquake_flag,noaa_significant_event_count,noaa_deaths_sum,noaa_injuries_sum,noaa_damage_million_usd_sum,noaa_houses_destroyed_sum,noaa_houses_damaged_sum,noaa_max_intensity,noaa_max_magnitude,gdp_real_million_2017usd,gdp_current_million_usd,industry_total_million_usd,industry_agriculture_million_usd,industry_construction_million_usd,industry_manufacturing_million_usd,industry_private_services_million_usd,industry_agriculture_share,industry_construction_share,industry_manufacturing_share,industry_private_services_share,has_noaa_loss_record,major_event_flag,shallow_event_flag,very_shallow_event_flag,event_severity_score,gdp_pre_1y,gdp_pre_2y,gdp_pre_3y,gdp_event_year,gdp_post_1y,gdp_post_2y,gdp_post_3y,gdp_change_event_vs_pre,gdp_growth_pre_1y,gdp_growth_pre_2y,gdp_growth_pre_3y,gdp_decline_from_pre_pct,gdp_growth_next_1y,gdp_growth_next_3y,recovery_cycle_years,recovered_within_horizon,recovery_target_note,damage_to_gdp_ratio,casualties_sum,houses_affected_sum
1251,us70005wq2,2019-10-21,2019.0,10.0,OR,"207 km W of Bandon, Oregon",43.2877,-126.9562,10.0,4.6,mb,reviewed,us,us,210,7.1,4.93,0.88,25.792571428571428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239794.8,248781.8,248781.8,4034.4,12129.7,31424.1,168204.4,0.016216620347629933,0.04875638008889718,0.12631189259021358,0.6761121593299831,0,0,1,1,49.0,234308.3,225534.5,214769.3,239794.8,236651.4,250919.9,254237.5,0.023415730471349074,0.023415730471349074,0.03890225220531665,0.05012448240972994,0.0,-0.013108707945293202,0.06022941281462322,0,1,0,0.0,0.0,0.0
1252,us700063a8,2019-11-05,2019.0,11.0,AK,"93 km ENE of Atka, Alaska",52.5187,-172.9355,128.24,4.8,mb,reviewed,us,us,210,7.1,4.93,0.88,25.792571428571428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52377.5,54549.6,54549.6,458.8,2765.1,1413.7,31679.5,0.008410694120580169,0.050689647586783404,0.02591586372769003,0.5807466965843929,0,0,0,0,48.0,52479.6,53550.9,53463.9,52377.5,50901.3,51764.0,50509.1,-0.0019455178774228186,-0.0019455178774228186,-0.020005266017938127,0.0016272662488146206,0.0019455178774228186,-0.028183857572430856,-0.035671805641735506,4,0,>3,0.0,0.0,0.0
1253,hv71228166,2019-11-11,2019.0,11.0,HI,"18 km SW of Laup?hoehoe, Hawaii",19.8638333,-155.3561667,32.56,4.93,ml,reviewed,hv,hv,210,7.1,4.93,0.88,25.792571428571428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88855.2,93240.2,93240.2,402.7,5611.5,1459.5,67243.7,0.004318952554799325,0.06018326859015747,0.015653119577178083,0.721187856739904,0,0,1,0,52.3,88836.4,87436.4,85670.4,88855.2,79696.8,84532.0,87491.2,0.00021162496454159456,0.00021162496454159456,0.01601163817357531,0.020613887643806963,0.0,-0.10307106393323064,-0.015350817960006842,0,1,0,0.0,0.0,0.0
1254,ak019euju9yc,2019-11-19,2019.0,11.0,AK,"195 km SE of Chignik, Alaska",54.9716,-156.3628,19.6,4.6,ml,reviewed,ak,ak,210,7.1,4.93,0.88,25.792571428571428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52377.5,54549.6,54549.6,458.8,2765.1,1413.7,31679.5,0.008410694120580169,0.050689647586783404,0.02591586372769003,0.5807466965843929,0,0,1,1,49.0,52479.6,53550.9,53463.9,52377.5,50901.3,51764.0,50509.1,-0.0019455178774228186,-0.0019455178774228186,-0.020005266017938127,0.0016272662488146206,0.0019455178774228186,-0.028183857572430856,-0.035671805641735506,4,0,>3,0.0,0.0,0.0
1255,us70006cg7,2019-11-24,2019.0,11.0,AK,"209 km WSW of Adak, Alaska",50.883,-179.195,10.0,4.9,mww,reviewed,us,us,210,7.1,4.93,0.88,25.792571428571428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52377.5,54549.6,54549.6,458.8,2765.1,1413.7,31679.5,0.008410694120580169,0.050689647586783404,0.02591586372769003,0.5807466965843929,0,0,1,1,52.0,52479.6,53550.9,53463.9,52377.5,50901.3,51764.0,50509.1,-0.0019455178774228186,-0.0019455178774228186,-0.020005266017938127,0.0016272662488146206,0.0019455178774228186,-0.028183857572430856,-0.035671805641735506,4,0,>3,0.0,0.0,0.0
1256,uw61562126,2019-11-30,2019.0,11.0,OR,"3 km NNE of Port Orford, Oregon",42.776,-124.47666666667,16.65,4.53,ml,reviewed,uw,uw,210,7.1,4.93,0.88,25.792571428571428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239794.8,248781.8,248781.8,4034.4,12129.7,31424.1,168204.4,0.016216620347629933,0.04875638008889718,0.12631189259021358,0.6761121593299831,0,0,1,1,48.300000000000004,234308.3,225534.5,214769.3,239794.8,236651.4,250919.9,254237.5,0.023415730471349074,0.023415730471349074,0.03890225220531665,0.05012448240972994,0.0,-0.013108707945293202,0.06022941281462322,0,1,0,0.0,0.0,0.0
1257,ak019g6hzf53,2019-12-18,2019.0,12.0,AK,"87 km WNW of Elfin Cove, Alaska",58.5347,-137.6983,2.0,5.1,mww,reviewed,ak,ak,210,7.1,4.93,0.88,25.792571428571428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52377.5,54549.6,54549.6,458.8,2765.1,1413.7,31679.5,0.008410694120580169,0.050689647586783404,0.02591586372769003,0.5807466965843929,0,0,1,1,54.0,52479.6,53550.9,53463.9,52377.5,50901.3,51764.0,50509.1,-0.0019455178774228186,-0.0019455178774228186,-0.020005266017938127,0.0016272662488146206,0.0019455178774228186,-0.028183857572430856,-0.035671805641735506,4,0,>3,0.0,0.0,0.0
1258,us70006rv7,2019-12-28,2019.0,12.0,OR,"144 km WSW of Pistol River, Oregon",42.0357,-126.1113,10.0,4.5,mb,reviewed,us,us,210,7.1,4.93,0.88,25.792571428571428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239794.8,248781.8,248781.8,4034.4,12129.7,31424.1,168204.4,0.016216620347629933,0.04875638008889718,0.12631189259021358,0.6761121593299831,0,0,1,1,48.0,234308.3,225534.5,214769.3,239794.8,236651.4,250919.9,254237.5,0.023415730471349074,0.023415730471349074,0.03890225220531665,0.05012448240972994,0.0,-0.013108707945293202,0.06022941281462322,0,1,0,0.0,0.0,0.0
1259,us70006rvc,2019-12-28,2019.0,12.0,OR,"145 km WSW of Pistol River, Oregon",42.0188,-126.1219,10.0,4.5,mb,reviewed,us,us,210,7.1,4.93,0.88,25.792571428571428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239794.8,248781.8,248781.8,4034.4,12129.7,31424.1,168204.4,0.016216620347629933,0.04875638008889718,0.12631189259021358,0.6761121593299831,0,0,1,1,48.0,234308.3,225534.5,214769.3,239794.8,236651.4,250919.9,254237.5,0.023415730471349074,0.023415730471349074,0.03890225220531665,0.05012448240972994,0.0,-0.013108707945293202,0.06022941281462322,0,1,0,0.0,0.0,0.0
1260,us70006t5u,2020-01-01,2020.0,1.0,AK,"127 km SW of Adak, Alaska",51.2023,-178.1302,37.99,4.8,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,56.0,52377.5,52479.6,53550.9,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,-0.028183857572430856,-0.0019455178774228186,-0.020005266017938127,0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3,0.0,0.0,0.0
1261,us70006ti8,2020-01-02,2020.0,1.0,AK,"209 km WSW of Adak, Alaska",51.0721,-179.3637,40.52,4.8,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,56.0,52377.5,52479.6,53550.9,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,-0.028183857572430856,-0.0019455178774228186,-0.020005266017938127,0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3,0.0,0.0,0.0
1262,us70006z0g,2020-01-13,2020.0,1.0,AK,"66 km NW of Nikolski, Alaska",53.3803,-169.5221,104.13,5.0,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,0,0,55.0,52377.5,52479.6,53550.9,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,-0.028183857572430856,-0.0019455178774228186,-0.020005266017938127,0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3,0.0,0.0,0.0
1263,us60007att,2020-01-19,2020.0,1.0,KS,"2 km W of South Hutchinson, Kansas",38.0246,-97.973,5.0,4.5,mwr,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166621.4,175385.6,175385.6,4967.2,7486.9,23489.5,115492.1,0.028321595387534666,0.04268822525908626,0.13393060775799154,0.6585038908553495,0,0,1,1,48.0,169562.3,169796.9,166273.6,166621.4,170401.2,177776.1,180267.5,-0.017344067637676503,-0.017344067637676503,-0.0013816506661782743,0.021189773962914066,0.017344067637676503,0.02268496123547166,0.081898843725956,1,1,1,0.0,0.0,0.0
1264,us60007djn,2020-01-23,2020.0,1.0,AK,"84 km W of Adak, Alaska",51.9836,-177.855,10.0,6.2,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,1,1,1,80.0,52377.5,52479.6,53550.9,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,-0.028183857572430856,-0.0019455178774228186,-0.020005266017938127,0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3,0.0,0.0,0.0
1265,us60007f42,2020-01-24,2020.0,1.0,WA,"46 km WNW of Neah Bay, Washington",48.5488,-125.1845,10.0,4.5,mwr,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587167.8,617739.1,617739.1,7596.0,27441.1,51470.9,453705.5,0.012296453308524587,0.0444218279205574,0.08332142161634257,0.7344613607913114,0,0,1,1,48.0,588794.4,561785.7,527169.4,587167.8,626122.2,643017.6,670977.8,-0.0027625942094557567,-0.0027625942094557567,0.04807651743360515,0.06566447142038201,0.0027625942094557567,0.06634287506910273,0.14273602878086977,1,1,1,0.0,0.0,0.0
1266,us60007g6e,2020-01-26,2020.0,1.0,AK,"246 km WSW of Adak, Alaska",51.0472,-179.9262,15.14,5.6,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,1,64.0,52377.5,52479.6,53550.9,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,-0.028183857572430856,-0.0019455178774228186,-0.020005266017938127,0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3,0.0,0.0,0.0
1267,us60007gca,2020-01-26,2020.0,1.0,AK,"229 km WSW of Adak, Alaska",51.1664,-179.7462,24.72,5.8,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,66.0,52377.5,52479.6,53550.9,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,-0.028183857572430856,-0.0019455178774228186,-0.020005266017938127,0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3,0.0,0.0,0.0
1268,us60007har,2020-01-27,2020.0,1.0,AK,"239 km WSW of Adak, Alaska",51.0442,-179.8081,10.0,5.1,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,1,59.0,52377.5,52479.6,53550.9,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,-0.028183857572430856,-0.0019455178774228186,-0.020005266017938127,0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3,0.0,0.0,0.0
1269,us60007i8r,2020-01-28,2020.0,1.0,AK,"247 km WSW of Adak, Alaska",50.8996,-179.8337,10.0,5.4,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,1,62.0,52377.5,52479.6,53550.9,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,-0.028183857572430856,-0.0019455178774228186,-0.020005266017938127,0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3,0.0,0.0,0.0
1270,us60007l8q,2020-01-31,2020.0,1.0,AK,"270 km SE of Chiniak, Alaska",55.7981,-149.3295,10.27,5.1,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,1,59.0,52377.5,52479.6,53550.9,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,-0.028183857572430856,-0.0019455178774228186,-0.020005266017938127,0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3,0.0,0.0,0.0
1271,us70007lj1,2020-02-08,2020.0,2.0,OR,"203 km W of Langlois, Oregon",43.2676,-126.9015,10.0,4.6,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236651.4,250660.6,250660.6,4243.5,12682.2,31206.0,168812.8,0.016929266107238234,0.05059510748797378,0.12449503432130937,0.6734716185950245,0,0,1,1,49.0,239794.8,234308.3,225534.5,236651.4,250919.9,254237.5,258023.4,-0.013108707945293202,-0.013108707945293202,0.023415730471349074,0.03890225220531665,0.013108707945293202,0.06029332596384387,0.09031005098638757,1,1,1,0.0,0.0,0.0
1272,us70007p7s,2020-02-13,2020.0,2.0,AK,"120 km SSW of Atka, Alaska",51.2472,-175.0525,18.6,4.6,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,1,54.0,52377.5,52479.6,53550.9,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,-0.028183857572430856,-0.0019455178774228186,-0.020005266017938127,0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3,0.0,0.0,0.0
1273,us70007pgu,2020-02-13,2020.0,2.0,AK,"119 km SSW of Atka, Alaska",51.2422,-174.9849,24.39,5.0,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,58.0,52377.5,52479.6,53550.9,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,-0.028183857572430856,-0.0019455178774228186,-0.020005266017938127,0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3,0.0,0.0,0.0
1274,us70007r0d,2020-02-15,2020.0,2.0,CO,"85 km SSW of Campo Pesquero el Colorado, Mexico",25.0563,-109.6626,10.0,4.6,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380544.0,396981.1,396981.1,1976.4,25229.7,25631.2,286039.0,0.004978574546747944,0.06355390722631381,0.06456529038787993,0.720535562020459,0,0,1,1,49.0,383725.6,365204.5,350209.1,380544.0,406309.2,422576.1,440225.2,-0.00829134152112858,-0.00829134152112858,0.05071432580923832,0.04281841905307436,0.00829134152112858,0.06770623107971749,0.1568312731247898,1,1,1,0.0,0.0,0.0
1275,ak02027j9fgu,2020-02-17,2020.0,2.0,AK,"79 km E of Ugashik, Alaska",57.5151,-156.0645,100.7,4.9,ml,reviewed,ak,ak,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,0,0,54.0,52377.5,52479.6,53550.9,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,-0.028183857572430856,-0.0019455178774228186,-0.020005266017938127,0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3,0.0,0.0,0.0
1276,us70007t8b,2020-02-19,2020.0,2.0,OR,off the coast of Oregon,43.677,-128.5221,9.84,4.9,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236651.4,250660.6,250660.6,4243.5,12682.2,31206.0,168812.8,0.016929266107238234,0.05059510748797378,0.12449503432130937,0.6734716185950245,0,0,1,1,52.0,239794.8,234308.3,225534.5,236651.4,250919.9,254237.5,258023.4,-0.013108707945293202,-0.013108707945293202,0.023415730471349074,0.03890225220531665,0.013108707945293202,0.06029332596384387,0.09031005098638757,1,1,1,0.0,0.0,0.0
1277,uu60363602,2020-03-18,2020.0,3.0,UT,"5 km NNE of Magna, Utah",40.751,-112.0783333,11.9,5.7,mw,reviewed,uu,uu,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,1.0,0.0,0.0,132.0,2.0,600.0,6.0,5.7,195323.2,206240.5,206240.5,894.0,15844.8,19778.0,142028.4,0.004334745115532594,0.07682681141676828,0.09589775044183853,0.6886542652873708,1,0,1,1,65.0,192760.6,182106.0,172075.0,195323.2,211289.5,217848.8,226322.1,0.013294210538875712,0.013294210538875712,0.05850768233885762,0.05829434839459538,0.0,0.08174297779270454,0.15870567346838466,0,1,0,0.0006400294801457521,0.0,602.0
1278,uu60363822,2020-03-18,2020.0,3.0,UT,"6 km NNE of Magna, Utah",40.7605,-112.0693333,9.07,4.59,mw,reviewed,uu,uu,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,1.0,0.0,0.0,132.0,2.0,600.0,6.0,5.7,195323.2,206240.5,206240.5,894.0,15844.8,19778.0,142028.4,0.004334745115532594,0.07682681141676828,0.09589775044183853,0.6886542652873708,1,0,1,1,53.9,192760.6,182106.0,172075.0,195323.2,211289.5,217848.8,226322.1,0.013294210538875712,0.013294210538875712,0.05850768233885762,0.05829434839459538,0.0,0.08174297779270454,0.15870567346838466,0,1,0,0.0006400294801457521,0.0,602.0
1279,uu60364832,2020-03-18,2020.0,3.0,UT,"5 km NE of Magna, Utah",40.751,-112.059,10.65,4.57,mw,reviewed,uu,uu,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,1.0,0.0,0.0,132.0,2.0,600.0,6.0,5.7,195323.2,206240.5,206240.5,894.0,15844.8,19778.0,142028.4,0.004334745115532594,0.07682681141676828,0.09589775044183853,0.6886542652873708,1,0,1,1,53.7,192760.6,182106.0,172075.0,195323.2,211289.5,217848.8,226322.1,0.013294210538875712,0.013294210538875712,0.05850768233885762,0.05829434839459538,0.0,0.08174297779270454,0.15870567346838466,0,1,0,0.0006400294801457521,0.0,602.0
1280,nn00719663,2020-03-21,2020.0,3.0,NV,"5 km NE of Indian Hills, Nevada",39.1112,-119.7361,8.4,4.5,ml,reviewed,nn,nn,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165924.8,176178.7,176178.7,303.7,15144.2,7923.6,128619.6,0.0017238179189652324,0.08595931290218398,0.044974789801491326,0.7300519302276609,0,0,1,1,48.0,176029.7,168638.5,163199.1,165924.8,182618.3,194463.9,201158.6,-0.05740451753312096,-0.05740451753312096,0.043828663087017564,0.033329840667013444,0.05740451753312096,0.10060883002420375,0.21234800343288054,1,1,1,0.0,0.0,0.0
1281,us70008ggn,2020-03-26,2020.0,3.0,TX,"41 km W of Mentone, Texas",31.7168,-104.0419,9.51,5.0,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1782738.2,1810670.2,1810670.2,8410.2,97950.3,187447.0,1223897.5,0.004644799478115894,0.054096157323404344,0.10352354614330098,0.6759361809787338,0,0,1,1,53.0,1806736.1,1746543.3,1667313.0,1782738.2,1905512.4,1975164.0,2137536.7,-0.013282460011730623,-0.013282460011730623,0.03446396089922308,0.047519751840236386,0.013282460011730623,0.06886832850723676,0.19901884640156375,1,1,1,0.0,0.0,0.0
1282,us70008jr5,2020-03-31,2020.0,3.0,ID,"Stanley, Idaho",44.4646,-115.1175,12.06,6.5,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.5,82711.6,88056.8,88056.8,3644.6,5179.4,8942.5,58522.9,0.04138919424734944,0.05881885328560656,0.10155376983946725,0.664603982883775,1,1,1,1,83.0,81144.3,77652.1,72935.1,82711.6,88955.2,92792.5,95286.5,0.019314973448535545,0.019314973448535545,0.04497238323239161,0.0646739361432287,0.0,0.07548638884993146,0.15203308846643027,0,1,0,0.0,0.0,0.0
1283,us70008js1,2020-04-01,2020.0,4.0,ID,"21 km WNW of Stanley, Idaho",44.3232,-115.1673,10.0,4.8,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.5,82711.6,88056.8,88056.8,3644.6,5179.4,8942.5,58522.9,0.04138919424734944,0.05881885328560656,0.10155376983946725,0.664603982883775,1,0,1,1,56.0,81144.3,77652.1,72935.1,82711.6,88955.2,92792.5,95286.5,0.019314973448535545,0.019314973448535545,0.04497238323239161,0.0646739361432287,0.0,0.07548638884993146,0.15203308846643027,0,1,0,0.0,0.0,0.0
1284,us700098l9,2020-05-02,2020.0,5.0,AK,"55 km SW of Nelson Lagoon, Alaska",55.6562,-161.846,165.32,4.5,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,0,0,50.0,52377.5,52479.6,53550.9,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,-0.028183857572430856,-0.0019455178774228186,-0.020005266017938127,0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3,0.0,0.0,0.0
1285,nn00725284,2020-05-15,2020.0,5.0,NV,"28 km SSE of Mina, Nevada",38.1596,-117.9598,3.8,4.9,ml,reviewed,nn,nn,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165924.8,176178.7,176178.7,303.7,15144.2,7923.6,128619.6,0.0017238179189652324,0.08595931290218398,0.044974789801491326,0.7300519302276609,0,0,1,1,52.0,176029.7,168638.5,163199.1,165924.8,182618.3,194463.9,201158.6,-0.05740451753312096,-0.05740451753312096,0.043828663087017564,0.033329840667013444,0.05740451753312096,0.10060883002420375,0.21234800343288054,1,1,1,0.0,0.0,0.0
1286,nn00725291,2020-05-15,2020.0,5.0,NV,"31 km SE of Mina, Nevada",38.1811,-117.8711,6.8,5.1,ml,reviewed,nn,nn,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165924.8,176178.7,176178.7,303.7,15144.2,7923.6,128619.6,0.0017238179189652324,0.08595931290218398,0.044974789801491326,0.7300519302276609,0,0,1,1,54.0,176029.7,168638.5,163199.1,165924.8,182618.3,194463.9,201158.6,-0.05740451753312096,-0.05740451753312096,0.043828663087017564,0.033329840667013444,0.05740451753312096,0.10060883002420375,0.21234800343288054,1,1,1,0.0,0.0,0.0
1287,nn00725306,2020-05-15,2020.0,5.0,NV,"29 km SSE of Mina, Nevada",38.1469,-117.9831,5.8,4.8,ml,reviewed,nn,nn,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165924.8,176178.7,176178.7,303.7,15144.2,7923.6,128619.6,0.0017238179189652324,0.08595931290218398,0.044974789801491326,0.7300519302276609,0,0,1,1,51.0,176029.7,168638.5,163199.1,165924.8,182618.3,194463.9,201158.6,-0.05740451753312096,-0.05740451753312096,0.043828663087017564,0.033329840667013444,0.05740451753312096,0.10060883002420375,0.21234800343288054,1,1,1,0.0,0.0,0.0
1288,nn00725312,2020-05-15,2020.0,5.0,NV,"36 km SE of Mina, Nevada",38.1667,-117.8104,6.3,4.5,ml,reviewed,nn,nn,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165924.8,176178.7,176178.7,303.7,15144.2,7923.6,128619.6,0.0017238179189652324,0.08595931290218398,0.044974789801491326,0.7300519302276609,0,0,1,1,48.0,176029.7,168638.5,163199.1,165924.8,182618.3,194463.9,201158.6,-0.05740451753312096,-0.05740451753312096,0.043828663087017564,0.033329840667013444,0.05740451753312096,0.10060883002420375,0.21234800343288054,1,1,1,0.0,0.0,0.0
1289,nn00725454,2020-05-15,2020.0,5.0,NV,"36 km SE of Mina, Nevada",38.1667,-117.8006,7.6,4.8,ml,reviewed,nn,nn,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165924.8,176178.7,176178.7,303.7,15144.2,7923.6,128619.6,0.0017238179189652324,0.08595931290218398,0.044974789801491326,0.7300519302276609,0,0,1,1,51.0,176029.7,168638.5,163199.1,165924.8,182618.3,194463.9,201158.6,-0.05740451753312096,-0.05740451753312096,0.043828663087017564,0.033329840667013444,0.05740451753312096,0.10060883002420375,0.21234800343288054,1,1,1,0.0,0.0,0.0
