sample_id,usgs_event_id,event_date,year,month,area,place_name,latitude,longitude,depth_km,magnitude,magnitude_type,review_status,locationSource,magSource,year_earthquake_count,year_max_magnitude,year_avg_magnitude,year_min_depth_km,year_avg_depth_km,year_major_earthquake_flag,noaa_significant_event_count,noaa_deaths_sum,noaa_injuries_sum,noaa_damage_million_usd_sum,noaa_houses_destroyed_sum,noaa_houses_damaged_sum,noaa_max_intensity,noaa_max_magnitude,gdp_real_million_2017usd,gdp_current_million_usd,industry_total_million_usd,industry_agriculture_million_usd,industry_construction_million_usd,industry_manufacturing_million_usd,industry_private_services_million_usd,industry_agriculture_share,industry_construction_share,industry_manufacturing_share,industry_private_services_share,has_noaa_loss_record,major_event_flag,shallow_event_flag,very_shallow_event_flag,event_severity_score,gdp_pre_1y,gdp_event_year,gdp_post_1y,gdp_post_2y,gdp_post_3y,gdp_change_event_vs_pre,gdp_growth_next_1y,gdp_growth_next_3y,recovery_cycle_years,recovered_within_horizon,recovery_target_note
546,usp000eg2t,2006-05-02,2006.0,5.0,AK,"123 km S of False Pass, Alaska",53.749,-163.456,19.8,4.6,mb,reviewed,us,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,1,49.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
547,usp000egqf,2006-05-10,2006.0,5.0,AK,"54 km SSW of Nikolski, Alaska",52.515,-169.256,18.0,6.4,mwc,reviewed,us,hrv,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,1,1,1,77.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
548,usp000egr7,2006-05-10,2006.0,5.0,AK,"38 km SW of Nikolski, Alaska",52.724,-169.309,44.5,5.3,mwc,reviewed,aeic,hrv,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,56.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
549,usp000egte,2006-05-10,2006.0,5.0,AK,"62 km SSW of Nikolski, Alaska",52.403,-169.155,26.7,4.6,mb,reviewed,aeic,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,49.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
550,ak00664705v6,2006-05-13,2006.0,5.0,AK,"51 km ENE of Pedro Bay, Alaska",59.9985,-153.2942,136.5,4.6,mw,reviewed,ak,ak,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,0,0,46.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
551,usp000eh76,2006-05-15,2006.0,5.0,AK,"109 km ESE of Akutan, Alaska",53.835,-164.19,42.0,4.6,mb,reviewed,us,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,49.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
552,usp000ehbn,2006-05-17,2006.0,5.0,AK,"66 km SSW of Nikolski, Alaska",52.415,-169.335,41.7,4.7,mb,reviewed,us,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,50.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
553,usp000ehrc,2006-05-22,2006.0,5.0,AK,"99 km SSW of False Pass, Alaska",54.045,-164.057,42.8,4.9,mb,reviewed,us,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,52.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
554,usp000ehue,2006-05-24,2006.0,5.0,AK,"135 km E of Atka, Alaska",51.988,-172.249,3.0,4.6,mb,reviewed,aeic,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,1,49.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
555,ak006716t70e,2006-06-02,2006.0,6.0,AK,"195 km SE of Chignik, Alaska",55.27,-155.874,10.0,4.6,mb,reviewed,ak,ak,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,1,49.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
556,ak006717cyj6,2006-06-02,2006.0,6.0,AK,"194 km SE of Chignik, Alaska",55.2914,-155.8592,10.1,4.5,mb,reviewed,ak,ak,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,1,48.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
557,usp000ekrf,2006-06-18,2006.0,6.0,AK,"232 km SSE of King Cove, Alaska",53.226,-160.632,10.0,5.3,mwc,reviewed,us,hrv,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,1,56.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
558,usp000em9y,2006-06-26,2006.0,6.0,AK,"185 km S of Adak, Alaska",50.236,-176.108,34.2,5.3,mwc,reviewed,us,hrv,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,56.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
559,usp000emdq,2006-06-27,2006.0,6.0,AK,"104 km S of Sand Point, Alaska",54.406,-160.765,4.4,4.7,mb,reviewed,aeic,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,1,50.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
560,usp000emqe,2006-07-01,2006.0,7.0,AK,"206 km WSW of Adak, Alaska",51.054,-179.298,54.1,4.5,mb,reviewed,us,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,48.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
561,usp000emqp,2006-07-01,2006.0,7.0,AK,"206 km WSW of Adak, Alaska",51.026,-179.273,12.5,4.5,mb,reviewed,aeic,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,1,48.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
562,usp000emqx,2006-07-01,2006.0,7.0,AK,"211 km WSW of Adak, Alaska",50.982,-179.318,10.0,4.6,mb,reviewed,aeic,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,1,49.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
563,usp000emrx,2006-07-02,2006.0,7.0,AK,"209 km WSW of Adak, Alaska",51.149,-179.426,49.0,4.6,mb,reviewed,us,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,49.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
564,usp000emsc,2006-07-02,2006.0,7.0,AK,"Andreanof Islands, Aleutian Islands, Alaska",51.188,-179.387,46.1,5.5,mwb,reviewed,us,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,58.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
565,usp000emse,2006-07-02,2006.0,7.0,AK,"Andreanof Islands, Aleutian Islands, Alaska",51.102,-179.357,49.2,5.6,mwc,reviewed,us,hrv,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,59.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
566,usp000emsu,2006-07-02,2006.0,7.0,AK,"214 km WSW of Adak, Alaska",51.015,-179.398,47.3,4.5,mb,reviewed,us,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,48.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
567,ak0068owrkhc,2006-07-08,2006.0,7.0,AK,"200 km WSW of Adak, Alaska",51.0566,-179.1988,11.3,4.8,mb,reviewed,ak,ak,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,1,51.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
568,usp000en5h,2006-07-08,2006.0,7.0,AK,"189 km WSW of Adak, Alaska",51.11,-179.066,22.9,5.2,mb,reviewed,aeic,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,55.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
569,usp000en5j,2006-07-08,2006.0,7.0,AK,"Andreanof Islands, Aleutian Islands, Alaska",50.919,-179.148,35.0,4.8,mb,reviewed,us,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,51.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
570,usp000en5p,2006-07-08,2006.0,7.0,AK,"199 km WSW of Adak, Alaska",51.037,-179.174,19.5,4.7,mb,reviewed,aeic,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,1,50.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
571,usp000en5q,2006-07-08,2006.0,7.0,AK,"201 km WSW of Adak, Alaska",51.05,-179.221,11.1,4.5,mb,reviewed,aeic,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,1,48.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
572,usp000en5v,2006-07-08,2006.0,7.0,AK,"Andreanof Islands, Aleutian Islands, Alaska",51.012,-179.173,17.3,4.6,mb,reviewed,aeic,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,1,49.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
573,usp000en5z,2006-07-08,2006.0,7.0,AK,"203 km WSW of Adak, Alaska",51.008,-179.209,4.4,4.8,mb,reviewed,aeic,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,1,51.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
574,usp000en64,2006-07-08,2006.0,7.0,AK,"210 km WSW of Adak, Alaska",51.001,-179.314,5.9,4.8,mb,reviewed,aeic,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,1,51.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
575,ak0068qbsalv,2006-07-09,2006.0,7.0,AK,"192 km WSW of Adak, Alaska",51.0047,-179.0353,5.9,5.0,ml,reviewed,ak,ak,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,1,53.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
576,usp000en70,2006-07-09,2006.0,7.0,AK,"193 km WSW of Adak, Alaska",50.97,-179.018,2.6,4.7,mb,reviewed,aeic,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,1,50.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
577,usp000en75,2006-07-09,2006.0,7.0,AK,"192 km WSW of Adak, Alaska",51.281,-179.24,45.8,5.2,mwc,reviewed,us,hrv,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,55.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
578,usp000enb7,2006-07-10,2006.0,7.0,AK,"185 km WSW of Adak, Alaska",51.222,-179.098,49.9,4.8,mwc,reviewed,us,hrv,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,51.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
579,nc21527987,2006-07-19,2006.0,7.0,CA,"35 km SSW of Ferndale, California",40.2806667,-124.4331667,20.064,5.0,mw,reviewed,nc,nc,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2120435.4,1812161.6,1812161.6,24434.4,97643.5,220276.3,1225831.2,0.013483565704074075,0.05388233587997891,0.1215544463584263,0.6764469570484221,0,0,1,0,53.0,2042141.0,2120435.4,2168940.4,2192331.8,2110679.4,0.03833937029813314,0.022875018970160563,-0.0046009418631664046,0,1,0
580,usp000epfr,2006-07-24,2006.0,7.0,AK,"182 km SE of Atka, Alaska",50.95,-172.483,10.0,4.6,mb,reviewed,us,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,1,49.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
581,ak0069k7mokt,2006-07-27,2006.0,7.0,AK,"11 km SSW of Elmendorf Air Force Base, Alaska",61.1554,-149.6776,36.0,4.7,mw,reviewed,ak,ak,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,50.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
582,nc21530368,2006-08-03,2006.0,8.0,CA,"5 km W of Glen Ellen, California",38.3635,-122.5886667,8.55,4.5,mw,reviewed,nc,nc,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2120435.4,1812161.6,1812161.6,24434.4,97643.5,220276.3,1225831.2,0.013483565704074075,0.05388233587997891,0.1215544463584263,0.6764469570484221,0,0,1,1,48.0,2042141.0,2120435.4,2168940.4,2192331.8,2110679.4,0.03833937029813314,0.022875018970160563,-0.0046009418631664046,0,1,0
583,usp000erqc,2006-08-25,2006.0,8.0,AK,"85 km S of Atka, Alaska",51.427,-174.277,39.2,4.8,mb,reviewed,us,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,51.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
584,usp000erqe,2006-08-25,2006.0,8.0,AK,"80 km S of Atka, Alaska",51.471,-174.256,39.7,4.8,mb,reviewed,us,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,51.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
585,usp000erub,2006-08-26,2006.0,8.0,AK,"212 km WSW of Adak, Alaska",51.331,-179.573,35.0,5.7,mwc,reviewed,us,hrv,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,60.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
586,usp000eruc,2006-08-26,2006.0,8.0,AK,"212 km WSW of Adak, Alaska",51.375,-179.599,35.0,5.2,mb,reviewed,us,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,55.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
587,usp000eruj,2006-08-27,2006.0,8.0,AK,"213 km WSW of Adak, Alaska",51.038,-179.399,7.7,5.0,mb,reviewed,aeic,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,1,53.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
588,usp000erun,2006-08-27,2006.0,8.0,AK,"214 km WSW of Adak, Alaska",51.06,-179.427,5.1,4.5,mb,reviewed,aeic,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,1,48.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
589,usp000es64,2006-08-31,2006.0,8.0,OR,off the coast of Oregon,44.099,-128.374,10.0,4.8,mwc,reviewed,us,hrv,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177222.4,153779.6,153779.6,3839.7,8212.1,26811.6,94208.1,0.024968851525169786,0.05340175159774118,0.17435082416653444,0.6126176684033513,0,0,1,1,51.0,168734.4,177222.4,180724.3,184842.6,176951.6,0.05030390957623342,0.019759917482214406,-0.0015280235455562524,0,1,0
590,usp000es7t,2006-09-01,2006.0,9.0,AK,"13 km NE of Dutch Harbor, Alaska",53.97,-166.392,75.6,5.9,mwc,reviewed,us,gcmt,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,0,0,59.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
591,usp000esa7,2006-09-02,2006.0,9.0,AK,south of Alaska,52.888,-156.511,10.0,4.7,mb,reviewed,us,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,1,50.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
592,ak006bfwlrly,2006-09-06,2006.0,9.0,AK,"6 km W of Houston, Alaska",61.6213,-149.9302,40.7,4.5,mb,reviewed,ak,ak,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,48.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
593,usp000essb,2006-09-09,2006.0,9.0,AK,"219 km WSW of Adak, Alaska",51.216,-179.623,40.0,4.6,mb,reviewed,us,us,237,6.7,4.8889029535864985,0.4,30.666784810126583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47546.2,44951.7,44951.7,400.4,2038.1,1398.7,19419.0,0.008907338320908887,0.0453397758038072,0.03111561965398417,0.4319970101242,0,0,1,0,49.0,44406.8,47546.2,50126.7,49926.6,54951.9,0.07069637983371903,0.05427352764258763,0.15575797855559445,0,1,0
