edge_id,from,to,road_name,traffic_road_name,traffic_status,traffic_status_label,traffic_speed_kmh,original_congestion,mapped_congestion,traffic_captured_at
OSM35558,O9333233908,O6137043417,地安门东大街,地安门东大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM35559,O6137043417,O342836138,地安门东大街,地安门东大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM35561,O5826135563,O9797817271,北河沿大街,北河沿大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM35562,O9797817271,O10751328190,北河沿大街,北河沿大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM35563,O10751328190,O9797817272,北河沿大街,北河沿大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM35564,O9797817272,O342838205,北河沿大街,北河沿大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM35565,O342838205,O12876996053,北河沿大街,北河沿大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM35566,O12876996053,O1687056691,北河沿大街,北河沿大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM35569,O266111650,O12876507969,地安门东大街,地安门东大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM35570,O12876507969,O9349946528,地安门东大街,地安门东大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM35571,O9349946528,O32388118,地安门东大街,地安门东大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM36115,O7077846425,O7077846426,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM36700,O1859924715,O5239211252,石佛营路,石佛营路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM36701,O5239211252,O5479088572,石佛营路,石佛营路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM36702,O5479088572,O10696108767,石佛营路,石佛营路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM36703,O10696108767,O2299884992,石佛营路,石佛营路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM36704,O2299884992,O11497134510,石佛营路,石佛营路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM36705,O76456794,O5908926746,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM36706,O5908926746,O9363203960,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM36707,O9363203960,O9363203961,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM36708,O9363203961,O5915056609,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM36709,O5915056609,O5915056611,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM36710,O5915056611,O5839168068,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM36711,O5839168068,O321796594,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM36712,O321796594,O689636575,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM36713,O689636575,O1429776383,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM36714,O1429776383,O9363171916,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM36715,O9363171916,O1869621106,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM36716,O1869621106,O9363171915,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM36717,O9363171915,O748757976,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM36718,O343335098,O11107275035,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM36719,O11107275035,O1243786236,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM36720,O1243786236,O4087594864,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM36721,O4087594864,O10694688074,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM36722,O10694688074,O11107275038,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM36723,O11107275038,O1243786235,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM36871,O2199155073,O2011697686,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM37375,O7966457881,O12770175700,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37376,O12770175700,O7952185246,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37377,O7952185246,O1877984796,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37465,O331145958,O7966457881,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37466,O1877984773,O12770502015,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37467,O12770502015,O12819149615,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37468,O12819149615,O340422825,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37469,O340422825,O12402968006,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37470,O12402968006,O1877984770,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37471,O1877984770,O1877984768,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37472,O1877984768,O1877984766,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37473,O1877984766,O9283705405,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37474,O9283705405,O12770474461,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37475,O12770474461,O5026861256,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37476,O5026861256,O7726262231,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37477,O7726262231,O12032278003,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37478,O12032278003,O12032278004,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37479,O12032278004,O12188076731,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37480,O12188076731,O7726262240,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37481,O7726262240,O1877984801,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37482,O1877984801,O8542956226,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37483,O8542956226,O1877984757,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37484,O1877984757,O9283705411,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37485,O9283705411,O12770220103,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37486,O12770220103,O331145958,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM37542,O1360087413,O1360087414,清华东路,清华东路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM37776,O8046199756,O1765144973,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37777,O1765144973,O1765144971,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37778,O1765144971,O1599652185,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37779,O1599652185,O1420940431,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37780,O1420940431,O1501538379,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37781,O1501538379,O9331662202,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37782,O9331662202,O1420940415,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37783,O1420940415,O2485149991,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37784,O2485149991,O6018578783,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37785,O6018578783,O1755873503,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37786,O1755873503,O1755873500,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37787,O1755873500,O1501538340,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37788,O1501538340,O10877255234,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37789,O10877255234,O380743212,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37790,O380743212,O1732782034,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37791,O1732782034,O2354655720,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37792,O2354655720,O9331662209,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37793,O9331662209,O1360097759,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37794,O1360097759,O286387102,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37795,O2904686827,O10060051283,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37796,O10060051283,O8046199756,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37797,O8046199757,O9331662214,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37798,O9331662214,O245130486,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37799,O8046199758,O8046199757,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM37800,O8046199801,O4481447347,荷清路,荷清路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM37801,O4481447349,O9323184958,荷清路,荷清路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM37802,O9323184958,O1360087493,荷清路,荷清路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM38287,O5306543570,O5306543571,清华东路,清华东路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM38288,O245130191,O10695574572,荷清路,荷清路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM38289,O10695574572,O1360087376,荷清路,荷清路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM38290,O1360087376,O12786329304,荷清路,荷清路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM38291,O12786329304,O9283720075,荷清路,荷清路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM38292,O9283720075,O5306543571,荷清路,荷清路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM38293,O5306543571,O9332434946,清华东路,清华东路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM38294,O9332434946,O5419852821,清华东路,清华东路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM38295,O5419852821,O5419850712,清华东路,清华东路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM38296,O5419850712,O6941598128,清华东路,清华东路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM38297,O6941598128,O5419850714,清华东路,清华东路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM38298,O5419850714,O10161372773,清华东路,清华东路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM38299,O10161372773,O7966457869,清华东路,清华东路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM38300,O7966457869,O7077846427,清华东路,清华东路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM38301,O7077846427,O7966457870,清华东路,清华东路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM38302,O7966457870,O13742869199,清华东路,清华东路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM38303,O13742869199,O7966457871,清华东路,清华东路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM38304,O7966457871,O7966457880,清华东路,清华东路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM38305,O7966457880,O12770147890,清华东路,清华东路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM38306,O12770147890,O1360087390,清华东路,清华东路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM38865,O1877984796,O7077813059,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM38866,O7077813059,O2566017370,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM38867,O2566017370,O12770200659,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM38868,O12770200659,O7904909656,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM39825,O8950195646,O8950195647,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM39826,O8950195647,O8950195648,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM39827,O8950195648,O8950195649,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM39828,O8950195649,O8950195650,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM39829,O8950195650,O8266985047,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM39830,O8950195661,O8950195660,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM39831,O8950195660,O8950195659,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM39832,O8950195659,O8950195658,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM39833,O8950195658,O8950195657,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM39834,O8950195657,O8950195667,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM39835,O8950195667,O8950195656,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM39836,O8950195665,O8950195662,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM39837,O8950195662,O9646008739,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM39838,O9646008739,O8950195663,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM39839,O8950195663,O8950195664,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM39840,O8950195664,O12387444245,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM39841,O12387444245,O12838568845,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM39842,O12838568845,O12387444244,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM39843,O12387444244,O12838568844,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM39844,O8950195656,O8950195665,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM40775,O9283705398,O9283705406,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40776,O9283705406,O12770474460,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40777,O12770474460,O12032278002,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40778,O12032278002,O12770474462,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40779,O12770474462,O9283705397,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40780,O9283705397,O12032278001,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40781,O12032278001,O9580135591,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40782,O9580135591,O9283705403,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40783,O9283705403,O12770502016,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40784,O12770502016,O9283705396,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40785,O9283705401,O12770220105,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40786,O12770220105,O12032278007,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40787,O12032278007,O12032278008,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40788,O12032278008,O9283705400,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40789,O9283705399,O12032278005,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40790,O12032278005,O9283705398,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40791,O9283705400,O9283705399,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40792,O8639885937,O12770200658,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40793,O12770200658,O9283705410,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40794,O9283705410,O12770254195,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40795,O12770254195,O10012621056,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40796,O10012621056,O12191978383,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40797,O12191978383,O9283705409,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40798,O9283705409,O9283705412,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40799,O9283705412,O12770220102,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40800,O12770220102,O9283705407,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40801,O9283705407,O9283705401,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40802,O9283705414,O12770200624,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40803,O12770200624,O9620101136,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40804,O9620101136,O12770200631,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40805,O12770200631,O10058423057,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40806,O10058423057,O9283705415,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40807,O9283705415,O9283705416,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40808,O9283705416,O12770200640,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40809,O12770200640,O8639885937,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40810,O9283740818,O12770147898,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40811,O12770147898,O10029341049,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40812,O10029341049,O9283740819,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40813,O9283740819,O9283740820,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40814,O9283740820,O9283740821,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40815,O9283740821,O9283740831,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40816,O9283740831,O12770184070,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40817,O12770184070,O10058423038,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40818,O10058423038,O12770184071,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40819,O12770184071,O9283740822,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40820,O9283740822,O9283740823,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40821,O9283740823,O9283740824,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40822,O9283740824,O1652482052,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40823,O1652482052,O9283740827,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40824,O9283740827,O12770200621,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40825,O12770200621,O9283705414,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40891,O32388118,O9349946534,美术馆后街,美术馆后街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40892,O9349946534,O12876507972,美术馆后街,美术馆后街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40893,O12876507972,O9322433639,美术馆后街,美术馆后街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM40962,O76457113,O10660030261,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM40963,O10660030261,O5610476494,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM40964,O5610476494,O11107371587,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM40965,O11107371587,O5422160003,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM40966,O5422160003,O13816062029,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM40967,O13816062029,O5522678970,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM40968,O5522678970,O11991464557,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM40969,O11991464557,O1837712842,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM40970,O1837712842,O5838293475,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM40971,O5838293475,O3140681366,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM40972,O1838490440,O9363188184,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM40973,O9363188184,O9363188182,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM40974,O9363188182,O9363188183,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM40975,O9363188183,O2290521644,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM40976,O2290521644,O1375581669,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM40977,O1375581669,O2304310764,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM40978,O2304310764,O76456796,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM40979,O343335098,O76456794,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM41330,O9560278202,O1573977371,中关村北大街,中关村北大街,2,congested,16,0.05,0.6,2026-06-23T17:30:01
OSM41339,O240420386,O1687193515,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM41357,O494296099,O10688219556,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM41358,O10688219556,O4712861816,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM41359,O4712861816,O10688219562,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM41360,O10688219562,O1887323327,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM41361,O1887323327,O1790367256,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM41362,O1790367256,O10688219563,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM41363,O10688219563,O10688219566,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM41364,O10688219566,O10293177567,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM41365,O10293177567,O1687193595,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM41366,O1687193595,O240420386,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM42365,O31018031,O1190950092,北二环,北二环路,3,blocked,5,0.05,0.9,2026-06-23T17:30:01
OSM42366,O1190950092,O1819721004,北二环,北二环路,3,blocked,5,0.05,0.9,2026-06-23T17:30:01
OSM42367,O1819721004,O1190950077,北二环,北二环路,3,blocked,5,0.05,0.9,2026-06-23T17:30:01
OSM42368,O1190950077,O1192283255,北二环,北二环路,3,blocked,5,0.05,0.9,2026-06-23T17:30:01
OSM42369,O31017991,O10991274058,北二环,北二环路,3,blocked,5,0.05,0.9,2026-06-23T17:30:01
OSM42370,O10991274058,O31017990,北二环,北二环路,3,blocked,5,0.05,0.9,2026-06-23T17:30:01
OSM42371,O31017990,O1502668732,北二环,北二环路,3,blocked,5,0.05,0.9,2026-06-23T17:30:01
OSM42372,O1502668732,O31331906,北二环,北二环路,3,blocked,5,0.05,0.9,2026-06-23T17:30:01
OSM42373,O31331906,O1190930453,北二环,北二环路,3,blocked,5,0.05,0.9,2026-06-23T17:30:01
OSM42374,O1687193513,O586470726,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM42384,O1687193515,O1687193488,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM42385,O1364156187,O312477927,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM42441,O9689236102,O9689236103,姚家园北路,姚家园北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM42442,O9689236103,O9689236104,姚家园北路,姚家园北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM42443,O9689236104,O9689236105,姚家园北路,姚家园北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM42444,O9689236105,O9689238022,姚家园北路,姚家园北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM42445,O9689238022,O9689238074,姚家园北路,姚家园北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM42446,O9689238074,O9689236106,姚家园北路,姚家园北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM42447,O9689236106,O9689236107,姚家园北路,姚家园北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM42448,O9689236107,O9689236116,姚家园北路,姚家园北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM42449,O9689236116,O9689236108,姚家园北路,姚家园北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM42450,O9689236108,O9689236109,姚家园北路,姚家园北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM42451,O9689236109,O9689236110,姚家园北路,姚家园北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM42452,O9689236110,O9689236114,姚家园北路,姚家园北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
